,172,D.156.DELTA,D.171.ISIRR,SARAH DNI - backwards,SARAH Diffuse Shortwave Radiation,SARAH Diffuse Shortwave Radiation@,SARAH Direct Shortwave Radiation,SARAH Direct Shortwave Radiation@,SARAH Global tilted radiation GTI,SARAH Photosynthetic active radiation,SARAH Photosynthetic photon flux density,SARAH Shortwave Radiation,NEMS4 Sunshine Duration,NEMS4 Cloud Cover Total,SARAH Clearsky Shortwave
2022-03-25 20:00:00,4.386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-25 21:00:00,2.858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-25 22:00:00,2.721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-25 23:00:00,1.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-26 00:00:00,0.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-26 01:00:00,0.234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-26 02:00:00,-0.306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-26 03:00:00,-0.827,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-26 04:00:00,-1.353,80.0,33.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-26 05:00:00,3.534,636.0,189.127,182.0,44.0,81.4421,28.0,32.60668,68.436424,34.559998,157.9392,72.0,59.366665,0.0,84.0
2022-03-26 06:00:00,9.245,1576.0,423.994,518.0,97.0,217.76736,159.0,101.05264,310.59662,122.88,561.5616,256.0,60.0,0.0,262.0
2022-03-26 07:00:00,14.095,2248.0,649.328,692.0,123.0,331.8292,318.0,184.9526,574.58905,211.68,967.3776,441.0,60.0,0.0,441.0
2022-03-26 08:00:00,16.58,3064.0,832.966,767.0,143.0,367.67422,451.0,302.90372,795.8351,285.12,1302.9984,594.0,60.0,0.0,594.0
2022-03-26 09:00:00,17.46,3420.0,947.261,811.0,155.0,356.69232,550.0,396.6302,958.4578,338.4,1546.488,705.0,60.0,0.0,705.0
2022-03-26 10:00:00,18.586,3196.0,981.229,831.0,160.0,329.88147,602.0,450.21423,1035.0989,365.75998,1671.5232,762.0,60.0,0.0,762.0
2022-03-26 11:00:00,19.598,3368.0,945.17,830.0,160.0,290.10092,601.0,458.8118,1035.1051,365.28,1669.3297,761.0,60.0,0.0,761.0
2022-03-26 12:00:00,20.195,3008.0,831.305,809.0,154.0,237.55298,546.0,422.61127,955.98517,336.0,1535.52,700.0,60.0,0.0,700.0
2022-03-26 13:00:00,20.668,2204.0,643.817,764.0,143.0,176.30598,444.0,348.03113,793.0098,281.75998,1287.6432,587.0,60.0,0.0,587.0
2022-03-26 14:00:00,20.17,1540.0,410.752,686.0,121.0,107.95667,310.0,245.56177,571.3104,206.87999,945.4416,431.0,60.0,0.0,431.0
2022-03-26 15:00:00,18.583,520.0,149.202,554.0,89.0,60.593395,162.0,110.605225,320.7121,120.479996,550.5936,251.0,60.0,0.0,251.0
2022-03-26 16:00:00,14.393,16.0,4.974,269.0,36.0,21.239185,37.0,0.7387657,84.18711,35.04,160.13281,73.0,60.0,0.0,75.0
2022-03-26 17:00:00,10.858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.316668,0.0,0.0
2022-03-26 18:00:00,9.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-26 19:00:00,8.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8000001,0.0
2022-03-26 20:00:00,8.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0
2022-03-26 21:00:00,7.838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2022-03-26 22:00:00,8.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0
2022-03-26 23:00:00,8.702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0
2022-03-27 00:00:00,7.602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0
2022-03-27 01:00:00,6.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-27 02:00:00,6.591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-27 03:00:00,8.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-27 04:00:00,9.512,0.0,0.808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.0,0.0
2022-03-27 05:00:00,11.96,264.0,75.339,0.0,16.0,29.471182,0.0,16.839449,13.640485,7.68,35.0976,16.0,57.575756,4.0,89.0
2022-03-27 06:00:00,13.822,1284.0,344.654,175.0,111.0,160.9532,62.0,94.673004,192.01198,83.04,379.49283,173.0,3.6363637,93.0,268.0
2022-03-27 07:00:00,15.222,1892.0,539.041,660.0,135.0,334.48517,305.0,189.04071,564.15594,211.2,965.184,440.0,60.0,0.0,447.0
2022-03-27 08:00:00,15.709,2440.0,636.003,411.0,258.0,250.05986,245.0,316.97162,613.19604,241.43999,1103.3807,503.0,59.636364,0.6,601.0
2022-03-27 09:00:00,16.331,3024.0,822.497,415.0,299.0,224.65854,281.0,394.62997,716.8603,278.4,1272.288,580.0,55.636364,7.2000003,711.0
2022-03-27 10:00:00,17.853,3200.0,977.643,717.0,210.0,298.63385,524.0,452.51868,985.6295,352.32,1610.1025,734.0,57.575756,4.0,768.0
2022-03-27 11:00:00,19.02,3248.0,903.899,831.0,161.0,291.25458,605.0,462.5158,1036.4169,367.68,1680.2976,766.0,58.78788,2.0,766.0
2022-03-27 12:00:00,18.982,2912.0,795.383,810.0,155.0,238.97322,550.0,426.05548,957.49805,338.4,1546.488,705.0,60.0,0.0,705.0
2022-03-27 13:00:00,18.687,2120.0,614.217,766.0,143.0,177.24635,448.0,351.03424,793.7401,283.68,1296.4176,591.0,59.454544,0.90000004,591.0
2022-03-27 14:00:00,18.124,1488.0,395.001,688.0,123.0,109.71076,313.0,248.54419,573.37427,209.28,956.4096,436.0,56.363636,6.0,436.0
2022-03-27 15:00:00,17.509,528.0,149.282,558.0,91.0,60.09153,165.0,115.496346,323.5838,122.88,561.5616,256.0,60.0,0.0,256.0
2022-03-27 16:00:00,14.776,24.0,5.715,240.0,40.0,22.433796,34.0,0.8109398,83.34924,35.52,162.3264,74.0,60.0,0.0,78.0
2022-03-27 17:00:00,11.416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.566666,0.0,0.0
2022-03-27 18:00:00,9.608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-27 19:00:00,5.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-27 20:00:00,6.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-27 21:00:00,3.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-27 22:00:00,2.503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-27 23:00:00,3.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-28 00:00:00,1.413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-28 01:00:00,0.984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-28 02:00:00,-0.346,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-28 03:00:00,-0.777,0.0,0.157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-28 04:00:00,0.503,64.0,32.343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0166667,0.0,0.0
2022-03-28 05:00:00,5.576,616.0,188.737,355.0,39.0,89.743996,56.0,36.112938,88.22851,45.6,208.392,95.0,60.0,0.0,94.0
2022-03-28 06:00:00,10.996,1588.0,427.613,574.0,94.0,226.28174,180.0,105.99698,327.92892,131.52,601.04645,274.0,60.0,0.0,274.0
2022-03-28 07:00:00,14.478,2164.0,535.123,698.0,125.0,337.10876,328.0,193.11627,580.78723,217.44,993.70087,453.0,60.0,0.0,453.0
2022-03-28 08:00:00,17.294,3040.0,735.083,772.0,144.0,370.707,462.0,311.4758,801.70984,290.88,1329.3217,606.0,60.0,0.0,606.0
2022-03-28 09:00:00,19.082,3364.0,862.819,814.0,156.0,360.12057,561.0,404.88174,963.9984,344.16,1572.8113,717.0,60.0,0.0,717.0
2022-03-28 10:00:00,20.492,3136.0,923.26,833.0,161.0,332.6494,612.0,458.1258,1039.2805,371.03998,1695.6527,773.0,60.0,0.0,773.0
2022-03-28 11:00:00,21.64,3272.0,865.451,832.0,161.0,292.43167,610.0,466.19687,1038.0426,370.08,1691.2656,771.0,60.0,0.0,771.0
2022-03-28 12:00:00,22.308,2876.0,734.094,812.0,155.0,240.41055,555.0,429.4827,959.21686,340.8,1557.456,710.0,60.0,0.0,710.0
2022-03-28 13:00:00,22.622,2068.0,538.42,767.0,143.0,178.89984,453.0,354.21838,795.7984,286.08,1307.3856,596.0,60.0,0.0,596.0
2022-03-28 14:00:00,22.354,1464.0,329.749,691.0,123.0,110.89481,317.0,251.27686,574.6419,211.2,965.184,440.0,60.0,0.0,440.0
2022-03-28 15:00:00,21.15,532.0,103.797,561.0,91.0,60.074516,169.0,119.228676,325.69785,124.799995,570.336,260.0,60.0,0.0,260.0
2022-03-28 16:00:00,16.816,24.0,1.185,282.0,39.0,24.81294,40.0,1.0121346,87.91133,37.92,173.2944,79.0,60.0,0.0,81.0
2022-03-28 17:00:00,11.907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.816666,0.0,0.0
2022-03-28 18:00:00,10.482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-28 19:00:00,8.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-28 20:00:00,6.886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-28 21:00:00,6.328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90000004,0.0
2022-03-28 22:00:00,5.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0
2022-03-28 23:00:00,4.791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1000004,0.0
2022-03-29 00:00:00,4.824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.000002,0.0
2022-03-29 01:00:00,4.987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2022-03-29 02:00:00,5.319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2022-03-29 03:00:00,4.862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.400002,0.0
2022-03-29 04:00:00,5.922,36.0,14.303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5864644,5.7000003,0.0
2022-03-29 05:00:00,9.609,284.0,78.323,1.0,29.0,59.4533,0.0,23.984299,24.794245,13.92,63.614403,29.0,27.878788,53.0,99.0
2022-03-29 06:00:00,14.641,1036.0,290.813,12.0,113.0,63.868435,4.0,106.096634,105.75623,56.16,256.6512,117.0,42.424244,29.0,280.0
2022-03-29 07:00:00,18.581,1444.0,431.229,498.0,169.0,268.60623,225.0,212.31955,481.41443,189.12,864.2784,394.0,39.999996,33.0,460.0
2022-03-29 08:00:00,20.436,2084.0,592.557,165.0,297.0,137.82182,97.0,305.0985,438.292,189.12,864.2784,394.0,48.484848,19.0,618.0
2022-03-29 09:00:00,22.968,3088.0,878.149,416.0,298.0,226.74251,292.0,402.29962,724.3554,283.19998,1294.224,590.0,32.727272,45.0,722.0
2022-03-29 10:00:00,24.368,2864.0,899.234,614.0,258.0,271.1102,454.0,457.0002,926.3088,341.75998,1561.8431,712.0,0.0,100.0,778.0
2022-03-29 11:00:00,25.712,3116.0,902.542,659.0,238.0,249.10226,486.0,463.22244,955.268,347.52,1588.1664,724.0,0.0,100.0,776.0
2022-03-29 12:00:00,25.876,2524.0,722.744,650.0,223.0,207.22527,447.0,425.0652,880.255,321.6,1469.712,670.0,10.909091,81.0,715.0
2022-03-29 13:00:00,26.27,2204.0,682.024,507.0,231.0,135.21684,301.0,340.97784,673.65027,255.36,1166.9952,532.0,10.30303,82.0,600.0
2022-03-29 14:00:00,25.052,1280.0,360.51,384.0,196.0,85.9967,179.0,223.20038,445.9582,180.0,822.60004,375.0,1.2121224,97.0,444.0
2022-03-29 15:00:00,22.867,208.0,68.05,194.0,135.0,84.28685,61.0,51.596054,210.16972,94.079994,429.9456,196.0,0.0,100.0,264.0
2022-03-29 16:00:00,19.614,20.0,14.05,141.0,47.0,22.0543,20.0,0.6861553,68.70764,32.16,146.9712,67.0,28.48485,52.0,85.0
2022-03-29 17:00:00,16.376,0.0,2.323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.136362,45.0,0.0
2022-03-29 18:00:00,13.601,0.0,2.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0
2022-03-29 19:00:00,12.428,0.0,2.283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2022-03-29 20:00:00,11.524,0.0,2.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6000001,0.0
2022-03-29 21:00:00,10.075,0.0,2.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0
2022-03-29 22:00:00,9.084,0.0,2.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-29 23:00:00,8.476,0.0,2.234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-30 00:00:00,7.662,0.0,2.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-30 01:00:00,8.546,0.0,2.211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2022-03-30 02:00:00,8.62,0.0,2.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7000003,0.0
2022-03-30 03:00:00,7.088,0.0,2.673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0
2022-03-30 04:00:00,7.705,104.0,50.145,1.0,1.0,0.20490138,0.0,0.07621424,0.84690917,0.48,2.1936,1.0,4.828956,28.0,2.0
2022-03-30 05:00:00,11.18,512.0,166.985,54.0,54.0,98.12698,9.0,39.711517,54.64788,30.24,138.19681,63.0,44.242424,26.0,105.0
2022-03-30 06:00:00,15.116,1436.0,410.79,386.0,118.0,229.9412,117.0,108.72067,265.23605,112.799995,515.496,235.0,56.909092,5.1000004,263.0
2022-03-30 07:00:00,18.772,2040.0,630.775,626.0,170.0,342.2722,334.0,201.25223,620.29956,241.92,1105.5745,504.0,33.333336,44.0,529.0
2022-03-30 08:00:00,22.439,2824.0,811.926,776.0,146.0,373.85458,472.0,319.93973,807.19684,296.63998,1355.6448,618.0,56.9697,5.0,618.0
2022-03-30 09:00:00,25.112,3176.0,929.489,817.0,157.0,362.52072,571.0,413.09775,968.0937,349.44,1596.9409,728.0,58.36364,2.7,728.0
2022-03-30 10:00:00,26.404,3164.0,929.084,836.0,162.0,335.51624,622.0,465.93976,1043.3777,376.31998,1719.7823,784.0,58.0,3.3000002,784.0
2022-03-30 11:00:00,27.301,2796.0,895.075,835.0,162.0,294.85077,619.0,473.49353,1040.9087,374.88,1713.2017,781.0,58.727276,2.1000001,781.0
2022-03-30 12:00:00,27.271,2340.0,663.675,814.0,156.0,242.53879,563.0,436.1395,961.0082,345.12,1577.1985,719.0,58.36364,2.7,719.0
2022-03-30 13:00:00,25.921,1348.0,391.159,485.0,236.0,131.32654,292.0,341.6047,663.48883,253.43999,1158.2208,528.0,59.272728,1.2,605.0
2022-03-30 14:00:00,24.938,708.0,223.176,221.0,212.0,122.629234,108.0,141.66193,355.92078,153.59999,701.95197,320.0,57.272724,4.5,449.0
2022-03-30 15:00:00,23.063,208.0,66.512,69.0,131.0,86.13641,19.0,18.391708,145.45297,72.0,329.04,150.0,49.696968,17.0,267.0
2022-03-30 16:00:00,19.619,8.0,8.626,75.0,49.0,20.246494,10.0,0.5003929,56.57443,28.32,129.42241,59.0,54.181816,9.6,88.0
2022-03-30 17:00:00,16.927,0.0,2.322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2022-03-30 18:00:00,16.347,0.0,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2022-03-30 19:00:00,15.246,0.0,2.307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2022-03-30 20:00:00,13.867,0.0,2.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2022-03-30 21:00:00,13.235,0.0,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2022-03-30 22:00:00,13.507,0.0,2.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2022-03-30 23:00:00,12.622,0.0,2.261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2022-03-31 00:00:00,11.018,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2022-03-31 01:00:00,9.308,0.0,2.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2022-03-31 02:00:00,9.227,0.0,2.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0.0
2022-03-31 03:00:00,8.805,0.0,2.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.000002,0.0
2022-03-31 04:00:00,10.119,80.0,35.907,0.0,1.0,1.225098,0.0,0.45688653,0.8468725,0.48,2.1936,1.0,0.0,100.0,3.0
2022-03-31 05:00:00,13.735,388.0,118.492,8.0,42.0,82.47776,1.0,33.547127,36.501263,20.64,94.3248,43.0,0.0,100.0,110.0
2022-03-31 06:00:00,18.067,1000.0,281.618,5.0,108.0,18.987053,1.0,136.89084,96.69833,52.32,239.1024,109.0,36.969692,38.0,292.0
2022-03-31 07:00:00,21.862,1376.0,408.108,106.0,231.0,124.955345,53.0,219.76614,292.3997,136.31999,622.98236,284.0,16.363636,72.0,472.0
2022-03-31 08:00:00,22.777,1312.0,359.432,80.0,254.0,131.48529,46.0,204.86139,307.7805,144.0,658.08,300.0,0.0,100.0,624.0
2022-03-31 09:00:00,24.866,1832.0,519.012,74.0,333.0,165.54665,53.0,245.41194,403.75488,185.28,846.7296,386.0,53.63636,10.5,734.0
2022-03-31 10:00:00,26.635,2696.0,841.345,244.0,376.0,145.67249,182.0,424.55188,644.7963,267.84,1224.0288,558.0,57.63636,3.9,789.0
2022-03-31 11:00:00,27.496,2108.0,590.162,477.0,308.0,198.08505,357.0,456.08737,843.00836,319.19998,1458.744,665.0,49.454544,17.400002,786.0
2022-03-31 12:00:00,25.957,908.0,253.186,136.0,340.0,193.37346,96.0,218.26283,487.46622,209.28,956.4096,436.0,25.454548,57.0,724.0
2022-03-31 13:00:00,26.039,880.0,250.637,25.0,257.0,192.30276,15.0,51.48944,255.04726,130.56,596.65924,272.0,0.0,100.0,609.0
2022-03-31 14:00:00,25.019,336.0,110.05,29.0,200.0,143.22327,13.0,32.98494,197.53279,102.24,467.23682,213.0,0.0,100.0,453.0
2022-03-31 15:00:00,23.417,144.0,49.085,3.0,94.0,64.278656,1.0,2.2538452,82.93329,45.6,208.392,95.0,0.0,100.0,271.0
2022-03-31 16:00:00,20.495,4.0,7.994,34.0,43.0,16.834312,4.0,0.25273895,42.11792,22.56,103.099205,47.0,0.0,100.0,91.0
2022-03-31 17:00:00,19.008,0.0,2.331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2022-03-31 18:00:00,18.728,0.0,2.351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2022-03-31 19:00:00,17.755,0.0,2.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2022-03-31 20:00:00,16.628,0.0,2.301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2022-03-31 21:00:00,15.551,0.0,1.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2022-03-31 22:00:00,14.424,0.0,2.287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2022-03-31 23:00:00,13.744,0.0,2.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2022-04-01 00:00:00,15.179,0.0,2.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2022-04-01 01:00:00,16.384,0.0,2.331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0
2022-04-01 02:00:00,16.839,0.0,2.323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0
2022-04-01 03:00:00,15.862,0.0,2.685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0
2022-04-01 04:00:00,17.004,96.0,35.196,0.0,1.0,1.5543858,0.0,0.5811988,0.8468425,0.48,2.1936,1.0,10.386667,0.6,4.0
2022-04-01 05:00:00,19.553,504.0,150.588,90.0,62.0,106.39364,15.0,43.489525,66.37629,36.96,168.9072,77.0,59.454544,0.90000004,112.0
2022-04-01 06:00:00,22.856,1268.0,340.497,258.0,148.0,225.85516,87.0,107.773224,250.17722,112.799995,515.496,235.0,60.0,0.0,292.0
2022-04-01 07:00:00,25.284,1844.0,559.982,385.0,210.0,257.7131,190.0,226.52496,460.4139,192.0,877.44006,400.0,60.0,0.0,470.0
2022-04-01 08:00:00,26.66,2588.0,728.273,507.0,240.0,284.8222,315.0,336.6247,682.905,266.4,1217.448,555.0,60.0,0.0,621.0
2022-04-01 09:00:00,28.089,2960.0,848.713,606.0,246.0,296.80035,429.0,421.35626,857.61896,324.0,1480.68,675.0,60.0,0.0,730.0
2022-04-01 10:00:00,29.379,3052.0,901.777,671.0,236.0,288.03192,506.0,469.9679,965.24725,356.16,1627.6512,742.0,60.0,0.0,785.0
2022-04-01 11:00:00,30.192,2680.0,869.518,782.0,186.0,280.784,586.0,478.58948,1021.87585,370.56,1693.4592,772.0,60.0,0.0,781.0
2022-04-01 12:00:00,30.524,2588.0,759.313,703.0,203.0,219.18372,492.0,437.1153,907.6306,333.6,1524.5521,695.0,60.0,0.0,719.0
2022-04-01 13:00:00,30.386,2004.0,602.857,715.0,164.0,173.16302,434.0,363.16418,775.0472,287.04,1311.773,598.0,60.0,0.0,605.0
2022-04-01 14:00:00,27.761,664.0,216.146,623.0,143.0,107.09636,298.0,258.30902,554.8861,211.68,967.3776,441.0,60.0,0.0,449.0
2022-04-01 15:00:00,22.601,320.0,128.808,307.0,124.0,82.786064,100.0,74.84246,249.75668,107.52,491.3664,224.0,60.0,0.0,269.0
2022-04-01 16:00:00,19.495,12.0,14.225,308.0,53.0,34.024723,53.0,5.725773,109.90266,50.879997,232.52159,106.0,60.0,0.0,112.0
2022-04-01 17:00:00,18.123,0.0,2.329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.457577,1.0,0.0
2022-04-01 18:00:00,18.443,0.0,2.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2022-04-01 19:00:00,14.97,0.0,3.853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0
2022-04-01 20:00:00,13.644,0.0,2.278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-01 21:00:00,12.567,0.0,2.262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-01 22:00:00,13.06,0.0,2.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-01 23:00:00,14.238,0.0,2.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-02 00:00:00,14.222,0.0,2.323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2022-04-02 01:00:00,13.765,0.0,2.344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2022-04-02 02:00:00,13.324,0.0,2.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2022-04-02 03:00:00,12.731,0.0,3.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-02 04:00:00,13.599,116.0,43.737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,5.0
2022-04-02 05:00:00,13.826,196.0,48.35,2.0,23.0,29.021452,0.0,28.006659,19.636284,11.04,50.4528,23.0,49.090908,18.0,116.0
2022-04-02 06:00:00,15.87,912.0,198.028,63.0,119.0,79.56994,23.0,120.62505,135.9893,68.159996,311.49118,142.0,10.30303,82.0,297.0
2022-04-02 07:00:00,18.522,2136.0,585.856,90.0,230.0,112.176796,47.0,222.29562,281.04666,132.95999,607.6272,277.0,0.0,100.0,476.0
2022-04-02 08:00:00,18.389,964.0,269.884,469.0,225.0,233.56712,287.0,339.01538,628.1884,245.76,1123.1232,512.0,0.0,100.0,627.0
