period_end,172.0,D.156.DELTA,D.171.ISIRR,air_temp,clearsky_dhi,clearsky_dni,clearsky_ghi,clearsky_gti,cloud_opacity,dhi,dni,ghi,gti,precipitation_rate,relative_humidity
2025-01-03 02:45:00,2.819,0.0,0.573,3,0,0,0,0,64.8,0,0,0,0,0,79.1
2025-01-03 03:00:00,2.84,0.0,0.575,3,0,0,0,0,57.8,0,0,0,0,0,79
2025-01-03 03:15:00,2.767,0.0,0.576,3,0,0,0,0,68.4,0,0,0,0,0,78.7
2025-01-03 03:30:00,2.943,0.0,0.574,3,0,0,0,0,57.9,0,0,0,0,0,78.5
2025-01-03 03:45:00,3.154,0.0,0.579,3,0,0,0,0,11.7,0,0,0,0,0,78.2
2025-01-03 04:00:00,3.39,0.0,0.579,3,0,0,0,0,25.4,0,0,0,0,0,77.9
2025-01-03 04:15:00,3.532,0.0,0.576,3,0,0,0,0,29.9,0,0,0,0,0,77.5
2025-01-03 04:30:00,3.246,0.0,0.575,3,0,0,0,0,57.1,0,0,0,0,0,77.1
2025-01-03 04:45:00,3.254,0.0,0.574,3,0,0,0,0,83.7,0,0,0,0,0,76.7
2025-01-03 05:00:00,3.316,0.0,0.571,3,0,0,0,0,82.3,0,0,0,0,0,76.3
2025-01-03 05:15:00,3.363,0.0,0.579,3,0,0,0,0,27.4,0,0,0,0,0,75.9
2025-01-03 05:30:00,3.77,0.0,1.958,3,0,0,0,0,12.3,0,0,0,0,0,75.5
2025-01-03 05:45:00,4.015,0.0,4.144,3,0,0,0,0,11.7,0,0,0,0,0,75.1
2025-01-03 06:00:00,4.233,4.0,11.081,3,1,4,2,2,12.3,1,0,1,1,0,74.7
2025-01-03 06:15:00,4.636,24.0,14.269,3,13,80,20,41,20.2,15,6,15,16,0,74.1
2025-01-03 06:30:00,5.27,36.0,13.166,3,24,260,47,123,27.8,28,90,35,63,0,73.3
2025-01-03 06:45:00,5.581,48.0,17.098,4,33,404,78,200,59.8,28,46,34,48,0,72.5
2025-01-03 07:00:00,5.684,52.0,17.915,4,41,482,110,260,11.6,58,275,97,188,0,71.7
2025-01-03 07:15:00,5.692,64.0,21.673,4,47,545,142,317,64.7,50,0,50,48,0,71
2025-01-03 07:30:00,5.958,80.0,25.189,4,52,595,174,369,60.8,69,0,69,67,0,70.3
2025-01-03 07:45:00,6.385,116.0,35.453,4,57,634,204,418,58.6,84,0,84,81,0,69.6
2025-01-03 08:00:00,7.159,168.0,46.967,5,61,663,232,461,55.8,103,0,103,100,0,68.9
2025-01-03 08:15:00,7.691,144.0,41.837,5,65,687,258,500,49.6,130,0,130,126,0,68.2
2025-01-03 08:30:00,7.888,116.0,32.627,5,68,706,282,535,58.1,118,0,118,114,0,67.6
2025-01-03 08:45:00,7.967,96.0,28.179,5,71,722,303,566,62.3,114,0,114,110,0,67.1
2025-01-03 09:00:00,8.118,108.0,30.238,5,73,737,322,594,60.6,127,0,127,123,0,66.5
2025-01-03 09:15:00,8.124,88.0,27.034,6,74,748,337,616,65.3,117,0,117,113,0,66
2025-01-03 09:30:00,8.393,112.0,32.274,6,75,756,349,634,75.3,86,0,86,83,0,65.6
2025-01-03 09:45:00,8.685,112.0,31.911,6,76,760,358,646,71.8,101,0,101,98,0,65.2
2025-01-03 10:00:00,8.728,92.0,27.662,6,78,760,364,654,64,131,0,131,127,0,64.7
2025-01-03 10:15:00,8.72,88.0,25.168,6,79,758,366,656,72.4,101,0,101,98,0,64.2
2025-01-03 10:30:00,8.658,52.0,22.592,7,79,755,365,654,75.8,88,0,88,85,0,63.6
2025-01-03 10:45:00,8.724,80.0,23.523,7,79,750,361,647,81.8,66,0,66,64,0,62.9
2025-01-03 11:00:00,8.89,72.0,21.805,7,79,744,354,637,80.6,69,0,69,66,0,62.3
2025-01-03 11:15:00,8.942,76.0,21.399,7,78,735,343,621,78.7,73,0,73,71,0,62.2
2025-01-03 11:30:00,8.902,60.0,17.232,7,76,724,330,601,84.9,50,0,50,48,0,62.7
2025-01-03 11:45:00,8.628,44.0,12.915,7,75,709,313,576,87.1,40,0,40,39,0,63.1
2025-01-03 12:00:00,8.314,32.0,10.186,7,73,692,293,546,86.8,39,0,39,38,0,63.6
2025-01-03 12:15:00,8.284,32.0,12.59,7,70,670,271,512,82.7,47,0,47,45,0,63.7
2025-01-03 12:30:00,8.509,52.0,15.489,7,67,645,247,474,74.4,63,0,63,61,0,63.6
2025-01-03 12:45:00,8.643,36.0,10.962,7,64,614,220,433,64.1,79,0,79,76,0,63.5
2025-01-03 13:00:00,8.607,24.0,8.75,7,59,578,191,387,63.9,69,0,69,67,0,63.4
2025-01-03 13:15:00,8.605,16.0,6.987,7,54,534,161,337,58.6,67,0,67,64,0,63.4
2025-01-03 13:30:00,8.637,12.0,6.879,7,49,481,130,285,58.6,54,0,54,52,0,63.6
2025-01-03 13:45:00,8.706,12.0,5.749,7,42,412,99,227,63.5,37,0,37,36,0,63.7
2025-01-03 14:00:00,8.582,4.0,4.553,8,34,324,68,166,60,28,0,28,27,0,63.8
2025-01-03 14:15:00,8.581,4.0,2.435,8,24,174,39,90,80.7,8,0,8,8,0,63.9
2025-01-03 14:30:00,8.63,0.0,0.937,8,11,39,15,24,90.9,1,0,1,1,0,64.1
2025-01-03 14:45:00,8.419,0.0,0.652,8,1,1,1,1,91.8,0,0,0,0,0,64.2
2025-01-03 15:00:00,8.199,0.0,0.592,8,0,0,0,0,91.5,0,0,0,0,0,64.3
2025-01-03 15:15:00,8.132,0.0,0.591,8,0,0,0,0,91.9,0,0,0,0,0,64.7
2025-01-03 15:30:00,8.117,0.0,0.595,8,0,0,0,0,92,0,0,0,0,0,65.4
2025-01-03 15:45:00,8.065,0.0,0.592,8,0,0,0,0,91.9,0,0,0,0,0,66.1
2025-01-03 16:00:00,7.871,0.0,0.591,7,0,0,0,0,91.8,0,0,0,0,0,66.8
2025-01-03 16:15:00,7.631,0.0,0.589,7,0,0,0,0,91.6,0,0,0,0,0,67.4
2025-01-03 16:30:00,7.465,0.0,0.587,7,0,0,0,0,86.1,0,0,0,0,0,67.8
2025-01-03 16:45:00,7.469,0.0,0.592,7,0,0,0,0,76.2,0,0,0,0,0,68.3
2025-01-03 17:00:00,7.33,0.0,0.594,7,0,0,0,0,78,0,0,0,0,0,68.8
2025-01-03 17:15:00,6.835,0.0,0.591,7,0,0,0,0,79.6,0,0,0,0,0,69.3
2025-01-03 17:30:00,6.189,0.0,0.59,7,0,0,0,0,79.3,0,0,0,0,0,69.9
2025-01-03 17:45:00,5.332,0.0,0.592,7,0,0,0,0,74.7,0,0,0,0,0,70.6
2025-01-03 18:00:00,4.985,0.0,0.58,7,0,0,0,0,76.1,0,0,0,0,0,71.2
2025-01-03 18:15:00,4.563,0.0,0.574,7,0,0,0,0,82.5,0,0,0,0,0,72
2025-01-03 18:30:00,4.832,0.0,0.577,7,0,0,0,0,86,0,0,0,0,0,73
2025-01-03 18:45:00,5.16,0.0,0.58,7,0,0,0,0,86.6,0,0,0,0,0,74
2025-01-03 19:00:00,5.123,0.0,0.58,7,0,0,0,0,87,0,0,0,0,0,75.1
2025-01-03 19:15:00,5.052,0.0,0.579,6,0,0,0,0,87.4,0,0,0,0,0.2,76.1
2025-01-03 19:30:00,4.981,0.0,0.578,6,0,0,0,0,89.4,0,0,0,0,0.2,77.2
2025-01-03 19:45:00,4.812,0.0,0.583,6,0,0,0,0,90.4,0,0,0,0,0.2,78.3
2025-01-03 20:00:00,4.592,0.0,0.577,6,0,0,0,0,90.4,0,0,0,0,0.2,79.4
2025-01-03 20:15:00,4.493,0.0,0.577,6,0,0,0,0,91,0,0,0,0,0.4,80.4
2025-01-03 20:30:00,4.361,0.0,0.58,6,0,0,0,0,91.2,0,0,0,0,0.4,81.4
2025-01-03 20:45:00,4.367,0.0,0.577,6,0,0,0,0,91.9,0,0,0,0,0.4,82.4
2025-01-03 21:00:00,4.36,0.0,0.58,5,0,0,0,0,92.6,0,0,0,0,0.4,83.4
2025-01-03 21:15:00,4.357,0.0,0.583,5,0,0,0,0,93.1,0,0,0,0,0.6,84.8
2025-01-03 21:30:00,4.306,0.0,0.581,5,0,0,0,0,93.1,0,0,0,0,0.6,86.5
2025-01-03 21:45:00,4.201,0.0,0.579,4,0,0,0,0,93.1,0,0,0,0,0.6,88.4
2025-01-03 22:00:00,4.144,0.0,0.583,3,0,0,0,0,92.8,0,0,0,0,0.6,90.2
2025-01-03 22:15:00,4.025,0.0,0.583,3,0,0,0,0,92.8,0,0,0,0,0.7,91.4
2025-01-03 22:30:00,3.858,0.0,0.581,3,0,0,0,0,92.8,0,0,0,0,0.7,91.9
2025-01-03 22:45:00,3.695,0.0,0.58,3,0,0,0,0,93.1,0,0,0,0,0.7,92.4
2025-01-03 23:00:00,3.466,0.0,0.575,3,0,0,0,0,93.1,0,0,0,0,0.7,92.9
2025-01-03 23:15:00,3.167,0.0,0.577,2,0,0,0,0,93,0,0,0,0,0.6,93.1
2025-01-03 23:30:00,2.918,0.0,0.571,2,0,0,0,0,92.8,0,0,0,0,0.6,93.1
2025-01-03 23:45:00,2.805,0.0,0.574,2,0,0,0,0,93,0,0,0,0,0.6,93.1
2025-01-04 00:00:00,2.635,0.0,0.582,2,0,0,0,0,93.6,0,0,0,0,0.6,93.1
2025-01-04 00:15:00,2.522,0.0,0.574,2,0,0,0,0,93.8,0,0,0,0,0.4,93.2
2025-01-04 00:30:00,2.409,0.0,0.574,2,0,0,0,0,93.9,0,0,0,0,0.4,93.3
2025-01-04 00:45:00,2.216,0.0,0.57,2,0,0,0,0,93.6,0,0,0,0,0.4,93.5
2025-01-04 01:00:00,2.167,0.0,0.569,2,0,0,0,0,93.3,0,0,0,0,0.4,93.7
2025-01-04 01:15:00,2.349,0.0,0.571,2,0,0,0,0,92.9,0,0,0,0,0.4,93.7
2025-01-04 01:30:00,2.524,0.0,0.576,2,0,0,0,0,90.4,0,0,0,0,0.4,93.7
2025-01-04 01:45:00,2.59,0.0,0.573,2,0,0,0,0,77,0,0,0,0,0.4,93.7
2025-01-04 02:00:00,2.605,0.0,0.572,2,0,0,0,0,68.8,0,0,0,0,0.4,93.7
2025-01-04 02:15:00,2.63,0.0,0.574,2,0,0,0,0,70.7,0,0,0,0,0.3,93.8
2025-01-04 02:30:00,2.81,0.0,0.57,2,0,0,0,0,72.6,0,0,0,0,0.3,94
2025-01-04 02:45:00,2.827,0.0,0.573,2,0,0,0,0,69.7,0,0,0,0,0.3,94.2
2025-01-04 03:00:00,2.946,0.0,0.573,2,0,0,0,0,62,0,0,0,0,0.3,94.3
2025-01-04 03:15:00,3.033,0.0,0.575,2,0,0,0,0,58.6,0,0,0,0,0.1,94.3
2025-01-04 03:30:00,3.036,0.0,0.578,2,0,0,0,0,58.6,0,0,0,0,0.1,94.2
2025-01-04 03:45:00,2.999,0.0,0.575,2,0,0,0,0,57.1,0,0,0,0,0.1,94
2025-01-04 04:00:00,2.997,0.0,0.574,2,0,0,0,0,56.7,0,0,0,0,0.1,93.8
2025-01-04 04:15:00,2.98,0.0,0.578,2,0,0,0,0,56.7,0,0,0,0,0,93.9
2025-01-04 04:30:00,2.932,0.0,0.575,2,0,0,0,0,55.6,0,0,0,0,0,94.3
2025-01-04 04:45:00,2.92,0.0,0.577,2,0,0,0,0,56.7,0,0,0,0,0,94.6
2025-01-04 05:00:00,2.874,0.0,0.579,2,0,0,0,0,56,0,0,0,0,0,94.9
2025-01-04 05:15:00,2.913,0.0,0.577,2,0,0,0,0,54.8,0,0,0,0,0,95.4
2025-01-04 05:30:00,2.895,0.0,0.571,2,0,0,0,0,54.8,0,0,0,0,0,96.1
2025-01-04 05:45:00,2.887,0.0,0.745,2,0,0,0,0,53.2,0,0,0,0,0,96.8
2025-01-04 06:00:00,2.903,0.0,1.295,1,1,4,2,2,52.4,1,0,1,1,0,97.5
2025-01-04 06:15:00,3.032,0.0,3.61,1,12,95,21,45,57.3,8,0,8,8,0,97.8
2025-01-04 06:30:00,2.984,12.0,7.561,2,23,300,49,135,71.6,14,0,14,13,0,97.6
2025-01-04 06:45:00,3.044,36.0,14.119,2,31,458,81,217,77.2,18,0,18,18,0,97.4
2025-01-04 07:00:00,3.452,72.0,26.538,2,37,541,115,280,66.4,39,0,39,38,0,97.3
2025-01-04 07:15:00,4.097,132.0,49.101,2,42,608,148,339,44.6,82,6,83,83,0,96.5
2025-01-04 07:30:00,4.64,120.0,38.255,2,46,661,182,395,38.1,109,17,112,115,0,95.1
2025-01-04 07:45:00,5.224,152.0,44.196,2,49,706,213,446,49,109,0,109,105,0,93.8
2025-01-04 08:00:00,5.574,116.0,35.633,3,51,742,244,494,50.4,121,0,121,117,0,92.5
2025-01-04 08:15:00,5.647,144.0,46.421,3,53,773,272,537,50.6,134,0,134,130,0,90
2025-01-04 08:30:00,5.553,168.0,55.747,3,54,799,297,576,44.9,161,12,164,164,0,86.6
2025-01-04 08:45:00,5.547,232.0,67.123,4,56,818,320,610,30,174,153,224,286,0,83.3
2025-01-04 09:00:00,5.636,260.0,87.908,4,57,833,340,638,20.6,154,339,269,410,0,80.1
2025-01-04 09:15:00,6.218,416.0,146.102,4,58,844,356,662,12.7,126,523,311,522,0,79
2025-01-04 09:30:00,6.941,440.0,122.688,4,59,852,369,681,11.3,123,563,327,554,0,80
2025-01-04 09:45:00,6.829,168.0,71.855,4,60,857,379,695,5.2,91,721,359,638,0,81
2025-01-04 10:00:00,7.639,584.0,158.363,4,60,861,385,704,10.3,121,594,345,587,0,82.1
2025-01-04 10:15:00,7.657,416.0,134.337,5,60,863,388,708,7.3,105,670,360,626,0,80.9
2025-01-04 10:30:00,8.171,644.0,190.877,5,60,863,388,708,4.8,91,733,369,655,0,77.7
2025-01-04 10:45:00,8.434,692.0,195.826,5,60,861,385,703,1,67,834,381,693,0,74.6
2025-01-04 11:00:00,8.551,680.0,191.735,5,60,857,378,694,0,60,856,378,693,0,71.7
2025-01-04 11:15:00,8.509,656.0,185.903,6,59,851,368,679,0,59,851,368,679,0,69.4
2025-01-04 11:30:00,8.711,428.0,180.243,6,58,843,354,660,0.3,60,835,353,657,0,67.6
2025-01-04 11:45:00,8.75,624.0,173.509,6,57,831,338,636,0.6,60,816,336,630,0,66
2025-01-04 12:00:00,8.713,596.0,164.4,6,56,817,318,607,1.4,63,780,313,593,0,64.4
2025-01-04 12:15:00,8.686,544.0,153.926,6,54,800,296,574,0,54,800,296,574,0,62.9
2025-01-04 12:30:00,8.726,376.0,141.788,6,52,779,271,537,0,52,779,271,537,0,61.7
2025-01-04 12:45:00,8.68,160.0,130.535,6,49,754,243,495,0,49,754,243,495,0,60.4
2025-01-04 13:00:00,8.41,64.0,116.845,6,46,723,213,450,0,46,723,213,450,0,59.2
2025-01-04 13:15:00,8.297,48.0,102.571,6,43,686,182,400,0,43,686,182,400,0,58.3
2025-01-04 13:30:00,8.058,44.0,85.912,6,39,639,149,347,0,39,639,149,347,0,57.5
2025-01-04 13:45:00,7.803,36.0,69.443,6,34,581,115,290,0,34,581,115,290,0,56.7
2025-01-04 14:00:00,7.443,20.0,50.139,6,28,505,82,230,0,28,505,82,230,0,56
2025-01-04 14:15:00,6.812,12.0,28.221,6,20,330,49,142,0,20,330,49,142,0,56.2
2025-01-04 14:30:00,6.183,0.0,7.525,5,11,107,20,47,0,11,107,20,47,0,57.4
2025-01-04 14:45:00,5.665,0.0,1.077,5,1,4,1,2,0,1,4,1,2,0,58.6
2025-01-04 15:00:00,5.269,0.0,0.568,5,0,0,0,0,0,0,0,0,0,0,59.8
2025-01-04 15:15:00,5.027,0.0,0.574,4,0,0,0,0,0,0,0,0,0,0,61
2025-01-04 15:30:00,4.396,0.0,0.569,4,0,0,0,0,0,0,0,0,0,0,62.2
2025-01-04 15:45:00,4.057,0.0,0.569,4,0,0,0,0,0,0,0,0,0,0,63.3
2025-01-04 16:00:00,3.681,0.0,0.571,3,0,0,0,0,0,0,0,0,0,0,64.5
2025-01-04 16:15:00,3.47,0.0,0.569,3,0,0,0,0,0,0,0,0,0,0,65.3
2025-01-04 16:30:00,2.208,0.0,0.563,2,0,0,0,0,0,0,0,0,0,0,65.6
2025-01-04 16:45:00,2.064,0.0,0.561,2,0,0,0,0,0,0,0,0,0,0,65.9
2025-01-04 17:00:00,0.927,0.0,0.559,2,0,0,0,0,0,0,0,0,0,0,66.2
2025-01-04 17:15:00,1.699,0.0,0.554,2,0,0,0,0,0,0,0,0,0,0,66.4
2025-01-04 17:30:00,1.168,0.0,0.555,1,0,0,0,0,0,0,0,0,0,0,66.5
2025-01-04 17:45:00,0.597,0.0,0.556,1,0,0,0,0,0,0,0,0,0,0,66.6
2025-01-04 18:00:00,0.584,0.0,0.552,1,0,0,0,0,0,0,0,0,0,0,66.6
2025-01-04 18:15:00,0.572,0.0,0.556,1,0,0,0,0,0,0,0,0,0,0,67.1
2025-01-04 18:30:00,0.376,0.0,0.555,0,0,0,0,0,0,0,0,0,0,0,68.1
2025-01-04 18:45:00,0.153,0.0,0.553,-0,0,0,0,0,0,0,0,0,0,0,69.1
2025-01-04 19:00:00,-0.287,0.0,0.55,-0,0,0,0,0,0,0,0,0,0,0,70
2025-01-04 19:15:00,-0.416,0.0,0.548,-1,0,0,0,0,0,0,0,0,0,0,71.2
2025-01-04 19:30:00,-0.909,0.0,0.548,-1,0,0,0,0,0,0,0,0,0,0,72.5
2025-01-04 19:45:00,-0.67,0.0,0.55,-1,0,0,0,0,0,0,0,0,0,0,73.8
2025-01-04 20:00:00,-1.295,0.0,0.55,-2,0,0,0,0,10,0,0,0,0,0,75.2
2025-01-04 20:15:00,-0.786,0.0,0.559,-2,0,0,0,0,28,0,0,0,0,0,75.3
2025-01-04 20:30:00,-1.017,0.0,0.547,-1,0,0,0,0,25.2,0,0,0,0,0,74.2
2025-01-04 20:45:00,-1.153,0.0,0.545,-1,0,0,0,0,14.5,0,0,0,0,0,73.1
2025-01-04 21:00:00,-0.682,0.0,0.547,-1,0,0,0,0,0,0,0,0,0,0,72.1
2025-01-04 21:15:00,-1.037,0.0,0.547,-1,0,0,0,0,3.9,0,0,0,0,0,71.7
2025-01-04 21:30:00,-1.737,0.0,0.549,-1,0,0,0,0,9.5,0,0,0,0,0,71.9
2025-01-04 21:45:00,-1.986,0.0,0.545,-1,0,0,0,0,16.4,0,0,0,0,0,72.1
2025-01-04 22:00:00,-1.86,0.0,0.547,-2,0,0,0,0,35.1,0,0,0,0,0,72.4
2025-01-04 22:15:00,-1.754,0.0,0.554,-2,0,0,0,0,36.7,0,0,0,0,0,72.6
2025-01-04 22:30:00,-1.109,0.0,0.547,-2,0,0,0,0,71.9,0,0,0,0,0,72.9
2025-01-04 22:45:00,-1.613,0.0,0.546,-2,0,0,0,0,70.4,0,0,0,0,0,73.2
2025-01-04 23:00:00,-1.613,0.0,0.55,-2,0,0,0,0,71.1,0,0,0,0,0,73.4
2025-01-04 23:15:00,-1.2,0.0,0.553,-2,0,0,0,0,79.9,0,0,0,0,0,74
2025-01-04 23:30:00,-0.381,0.0,0.56,-2,0,0,0,0,84.4,0,0,0,0,0,74.8
2025-01-04 23:45:00,-0.526,0.0,0.559,-2,0,0,0,0,79.3,0,0,0,0,0,75.7
2025-01-05 00:00:00,-0.682,0.0,0.558,-2,0,0,0,0,74.1,0,0,0,0,0,76.5
2025-01-05 00:15:00,-0.395,0.0,0.561,-2,0,0,0,0,77.3,0,0,0,0,0,77
2025-01-05 00:30:00,-0.405,0.0,0.562,-2,0,0,0,0,84.9,0,0,0,0,0,77.1
2025-01-05 00:45:00,0.047,0.0,0.567,-2,0,0,0,0,87,0,0,0,0,0,77.3
2025-01-05 01:00:00,0.281,0.0,0.568,-2,0,0,0,0,90.1,0,0,0,0,0,77.4
2025-01-05 01:15:00,0.472,0.0,0.569,-2,0,0,0,0,88.9,0,0,0,0,0,77.6
2025-01-05 01:30:00,0.835,0.0,0.569,-2,0,0,0,0,88.6,0,0,0,0,0,77.7
2025-01-05 01:45:00,0.897,0.0,0.569,-2,0,0,0,0,88.6,0,0,0,0,0,77.9
2025-01-05 02:00:00,0.925,0.0,0.569,-2,0,0,0,0,88.4,0,0,0,0,0,78
2025-01-05 02:15:00,1.05,0.0,0.58,-2,0,0,0,0,87.3,0,0,0,0,0,78.1
2025-01-05 02:30:00,1.187,0.0,0.569,-2,0,0,0,0,86.7,0,0,0,0,0,78.1
2025-01-05 02:45:00,1.085,0.0,0.565,-2,0,0,0,0,86.1,0,0,0,0,0,78.1
2025-01-05 03:00:00,0.88,0.0,0.568,-2,0,0,0,0,87.2,0,0,0,0,0,78.1
2025-01-05 03:15:00,0.905,0.0,0.565,-2,0,0,0,0,86.1,0,0,0,0,0,78.5
2025-01-05 03:30:00,0.945,0.0,0.563,-2,0,0,0,0,74.9,0,0,0,0,0,79.2
2025-01-05 03:45:00,0.789,0.0,0.565,-3,0,0,0,0,63.3,0,0,0,0,0,79.9
2025-01-05 04:00:00,0.804,0.0,0.569,-3,0,0,0,0,63.3,0,0,0,0,0,80.7
2025-01-05 04:15:00,0.688,0.0,0.569,-3,0,0,0,0,68.1,0,0,0,0,0,81.2
2025-01-05 04:30:00,0.558,0.0,0.57,-3,0,0,0,0,71.9,0,0,0,0,0,81.5
2025-01-05 04:45:00,0.48,0.0,0.562,-3,0,0,0,0,70.6,0,0,0,0,0,81.8
2025-01-05 05:00:00,-0.377,0.0,0.563,-3,0,0,0,0,65.7,0,0,0,0,0,82.1
2025-01-05 05:15:00,-0.478,0.0,0.557,-3,0,0,0,0,62.6,0,0,0,0,0,82.7
2025-01-05 05:30:00,-1.133,0.0,0.561,-3,0,0,0,0,65.6,0,0,0,0,0,83.5
2025-01-05 05:45:00,-1.441,0.0,1.151,-3,0,0,0,0,89.1,0,0,0,0,0,84.2
2025-01-05 06:00:00,-1.197,0.0,4.464,-3,1,4,2,2,76.2,1,0,1,1,0,85
2025-01-05 06:15:00,-1.052,16.0,20.103,-3,13,84,20,42,54.2,10,0,10,10,0,85.1
2025-01-05 06:30:00,-0.591,28.0,47.202,-3,24,274,48,127,8.7,27,208,45,105,0,84.5
2025-01-05 06:45:00,0.043,40.0,61.03,-3,33,423,80,207,0,33,423,80,207,0,83.9
2025-01-05 07:00:00,0.91,68.0,71.539,-3,40,507,113,270,0,40,507,113,270,0,83.3
2025-01-05 07:15:00,1.979,200.0,81.929,-2,46,574,147,329,0,46,574,147,329,0,82.3
2025-01-05 07:30:00,2.693,368.0,92.016,-2,51,628,180,384,0,51,628,180,384,0,81
2025-01-05 07:45:00,3.168,444.0,125.32,-1,54,673,211,436,0,54,673,211,436,0,79.7
2025-01-05 08:00:00,3.596,488.0,156.497,-1,57,710,241,483,0,57,710,241,483,0,78.5
2025-01-05 08:15:00,4.259,528.0,166.412,0,59,741,269,526,0,59,741,269,526,0,77.3
2025-01-05 08:30:00,4.688,552.0,159.708,0,61,767,295,565,0,61,767,295,565,0,76.2
2025-01-05 08:45:00,5.056,588.0,166.127,1,62,789,318,600,0,62,789,318,600,0,75.2
2025-01-05 09:00:00,5.463,616.0,170.026,1,63,807,338,630,0,63,807,338,630,0,74.1
2025-01-05 09:15:00,5.697,632.0,177.871,2,64,822,355,655,0,64,822,355,655,0,72.9
2025-01-05 09:30:00,5.897,656.0,184.902,2,64,835,368,676,0,64,835,368,676,0,71.5
2025-01-05 09:45:00,6.197,664.0,188.229,3,64,843,379,691,0,64,843,379,691,0,70.2
2025-01-05 10:00:00,6.641,672.0,190.322,3,64,847,385,701,0,64,847,385,701,0,68.9
2025-01-05 10:15:00,7.055,672.0,191.534,4,65,849,389,706,0,65,849,389,706,0,67.4
2025-01-05 10:30:00,7.527,444.0,191.38,4,65,849,389,706,0,65,849,389,706,0,65.7
2025-01-05 10:45:00,7.434,668.0,189.627,4,65,847,385,701,0,65,847,385,701,0,64.1
2025-01-05 11:00:00,7.91,648.0,184.906,4,64,843,379,691,0,64,843,379,691,0,62.6
2025-01-05 11:15:00,7.82,644.0,183.784,5,63,837,368,676,0,63,837,368,676,0,61.3
2025-01-05 11:30:00,8.261,632.0,177.844,5,62,828,355,657,0,62,828,355,657,0,60.3
2025-01-05 11:45:00,8.212,608.0,170.226,5,61,816,338,633,0,61,816,338,633,0,59.4
2025-01-05 12:00:00,8.127,572.0,158.647,5,60,801,319,604,0,60,801,319,604,0,58.4
2025-01-05 12:15:00,7.977,540.0,153.486,5,58,783,296,570,0,58,783,296,570,0,57.8
2025-01-05 12:30:00,7.933,396.0,142.897,5,56,761,271,533,0,56,761,271,533,0,57.3
2025-01-05 12:45:00,7.787,176.0,130.42,5,53,735,243,491,0,53,735,243,491,0,56.9
2025-01-05 13:00:00,7.719,64.0,112.503,5,50,703,214,445,0,50,703,214,445,0,56.5
2025-01-05 13:15:00,7.717,52.0,98.294,5,46,663,182,395,0,46,663,182,395,0,57.7
2025-01-05 13:30:00,7.43,44.0,75.495,5,42,613,149,341,0,42,613,149,341,0,60.6
2025-01-05 13:45:00,7.051,36.0,57.47,5,37,551,115,283,0,37,551,115,283,0,63.6
2025-01-05 14:00:00,6.7,20.0,44.781,4,30,473,82,221,0,30,473,82,221,0,66.8
2025-01-05 14:15:00,5.845,12.0,16.778,4,22,313,49,138,0,22,313,49,138,0,68.5
2025-01-05 14:30:00,4.975,0.0,6.27,4,12,101,21,47,18.9,13,63,18,35,0,68.7
2025-01-05 14:45:00,3.912,0.0,1.066,3,1,5,2,2,66.7,1,0,1,1,0,68.9
2025-01-05 15:00:00,3.43,0.0,0.571,3,0,0,0,0,66.7,0,0,0,0,0,69
2025-01-05 15:15:00,3.013,0.0,0.559,3,0,0,0,0,63.7,0,0,0,0,0,70.3
2025-01-05 15:30:00,2.947,0.0,0.553,2,0,0,0,0,63.3,0,0,0,0,0,72.7
2025-01-05 15:45:00,2.855,0.0,0.558,2,0,0,0,0,63.3,0,0,0,0,0,75.2
2025-01-05 16:00:00,3.117,0.0,0.558,1,0,0,0,0,62.3,0,0,0,0,0,77.9
2025-01-05 16:15:00,3.138,0.0,0.564,1,0,0,0,0,61.2,0,0,0,0,0,79.5
2025-01-05 16:30:00,3.385,0.0,0.565,1,0,0,0,0,55.9,0,0,0,0,0,80.1
2025-01-05 16:45:00,3.464,0.0,0.562,1,0,0,0,0,57.8,0,0,0,0,0,80.6
2025-01-05 17:00:00,3.508,0.0,0.561,1,0,0,0,0,60.8,0,0,0,0,0,81.2
2025-01-05 17:15:00,3.65,0.0,0.567,1,0,0,0,0,57.1,0,0,0,0,0,81.8
2025-01-05 17:30:00,3.643,0.0,0.568,0,0,0,0,0,54.7,0,0,0,0,0,82.4
2025-01-05 17:45:00,3.611,0.0,0.572,0,0,0,0,0,54.7,0,0,0,0,0,83
2025-01-05 18:00:00,3.68,0.0,0.572,-0,0,0,0,0,53.5,0,0,0,0,0,83.5
2025-01-05 18:15:00,3.438,0.0,0.575,-0,0,0,0,0,51.5,0,0,0,0,0,83.8
2025-01-05 18:30:00,3.145,0.0,0.572,-0,0,0,0,0,49.4,0,0,0,0,0,83.6
2025-01-05 18:45:00,2.749,0.0,0.568,-0,0,0,0,0,46.9,0,0,0,0,0,83.5
2025-01-05 19:00:00,3.087,0.0,0.573,-0,0,0,0,0,45.6,0,0,0,0,0,83.3
2025-01-05 19:15:00,3.39,0.0,0.573,-0,0,0,0,0,44.7,0,0,0,0,0,83.2
2025-01-05 19:30:00,3.439,0.0,0.572,-0,0,0,0,0,42,0,0,0,0,0,83.2
2025-01-05 19:45:00,3.366,0.0,0.57,0,0,0,0,0,45.1,0,0,0,0,0,83.3
2025-01-05 20:00:00,3.378,0.0,0.573,0,0,0,0,0,46.4,0,0,0,0,0,83.3
2025-01-05 20:15:00,3.323,0.0,0.571,0,0,0,0,0,54.7,0,0,0,0,0,83.2
