,172,D.156.DELTA,D.171.ISIRR,SARAH Clearsky Shortwave (W/m²),SARAH DNI - backwards (W/m²),SARAH Diffuse Shortwave Radiation (W/m²),SARAH Global tilted radiation GTI (W/m²),SARAH Photosynthetic active radiation (W/m²),SARAH Photosynthetic photon flux density (µmol/m²),SARAH Shortwave Radiation (W/m²),ERA5T Temperature (°C),ERA5T Daylight Duration (min),ERA5T Cloud Cover Total (%),ERA5T DNI - backwards (W/m²)
2023-12-14 22:00:00,6.353,0.0,2.302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0,100.0,0.0
2023-12-14 23:00:00,6.009,0.0,2.293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.17,0.0,100.0,0.0
2023-12-15 00:00:00,5.411,0.0,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.09,0.0,98.0,0.0
2023-12-15 01:00:00,5.136,0.0,2.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,98.0,0.0
2023-12-15 02:00:00,5.2,0.0,2.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.61,0.0,100.0,0.0
2023-12-15 03:00:00,5.105,0.0,2.287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,99.0,0.0
2023-12-15 04:00:00,5.114,0.0,2.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,0.0,99.0,0.0
2023-12-15 05:00:00,5.219,0.0,2.682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.97,0.0,98.0,0.0
2023-12-15 06:00:00,5.522,20.0,16.487,9.0,2.0,4.0,3.3972397,1.92,8.7744,4.0,3.15,21.0,96.0,0.0
2023-12-15 07:00:00,5.833,112.0,42.217,115.0,20.0,51.0,83.83318,25.92,118.45441,54.0,3.35,60.0,97.0,0.0
2023-12-15 08:00:00,6.386,344.0,104.04,235.0,1.0,68.0,62.718693,32.64,149.16481,68.0,3.84,60.0,100.0,8.709483
2023-12-15 09:00:00,6.78,460.0,126.587,321.0,16.0,128.0,140.56017,63.84,291.7488,133.0,4.33,60.0,100.0,18.885996
2023-12-15 10:00:00,7.032,476.0,133.051,361.0,13.0,141.0,150.39613,70.08,320.26562,146.0,4.99,60.0,100.0,24.644327
2023-12-15 11:00:00,7.086,276.0,87.5,350.0,23.0,142.0,158.38799,72.0,329.04,150.0,5.16,60.0,100.0,27.10768
2023-12-15 12:00:00,6.944,276.0,78.903,289.0,1.0,77.0,67.61502,36.96,168.9072,77.0,5.18,60.0,100.0,15.218219
2023-12-15 13:00:00,6.675,204.0,59.107,186.0,63.0,87.0,131.10957,48.0,219.36002,100.0,5.13,60.0,100.0,44.551292
2023-12-15 14:00:00,6.044,8.0,6.933,61.0,225.0,32.0,142.32922,24.48,111.873604,51.0,4.87,60.0,100.0,30.883791
2023-12-15 15:00:00,5.625,0.0,2.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.56,31.0,100.0,0.0
2023-12-15 16:00:00,5.657,0.0,2.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.36,0.0,95.0,0.0
2023-12-15 17:00:00,5.596,0.0,2.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.19,0.0,99.0,0.0
2023-12-15 18:00:00,5.446,0.0,2.289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.24,0.0,100.0,0.0
2023-12-15 19:00:00,5.463,0.0,2.277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.19,0.0,100.0,0.0
2023-12-15 20:00:00,5.416,0.0,2.293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.14,0.0,100.0,0.0
2023-12-15 21:00:00,5.563,0.0,2.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.12,0.0,100.0,0.0
2023-12-15 22:00:00,5.66,0.0,2.301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.64,0.0,85.0,0.0
2023-12-15 23:00:00,5.447,0.0,2.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57,0.0,66.0,0.0
2023-12-16 00:00:00,5.248,0.0,2.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.65,0.0,78.0,0.0
2023-12-16 01:00:00,5.237,0.0,2.327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57,0.0,87.0,0.0
2023-12-16 02:00:00,5.22,0.0,2.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,91.0,0.0
2023-12-16 03:00:00,4.674,0.0,2.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45,0.0,96.0,0.0
2023-12-16 04:00:00,3.559,0.0,2.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.32,0.0,100.0,0.0
2023-12-16 05:00:00,2.902,0.0,3.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.76,0.0,100.0,0.0
2023-12-16 06:00:00,2.882,64.0,32.417,8.0,10.0,5.0,4.251171,2.3999999,10.967999,5.0,2.39,20.0,100.0,0.0
2023-12-16 07:00:00,3.477,472.0,172.73,113.0,120.0,57.0,195.95671,36.96,168.9072,77.0,2.16,60.0,100.0,9.520056
2023-12-16 08:00:00,5.286,1728.0,467.969,233.0,520.0,80.0,539.7742,104.159996,476.0112,217.0,2.27,60.0,100.0,26.332853
2023-12-16 09:00:00,5.756,716.0,198.856,319.0,227.0,157.0,410.4893,111.84,511.1088,233.0,2.71,60.0,66.0,151.81548
2023-12-16 10:00:00,6.239,908.0,260.285,360.0,114.0,177.0,324.41238,105.119995,480.3984,219.0,3.44,60.0,38.0,379.1321
2023-12-16 11:00:00,6.532,1012.0,320.532,349.0,241.0,164.0,425.64127,119.52,546.2064,249.0,3.89,60.0,25.2,296.16064
2023-12-16 12:00:00,6.746,688.0,274.068,289.0,383.0,116.0,483.48834,114.24,522.0768,238.0,4.19,60.0,27.900002,460.28287
2023-12-16 13:00:00,6.42,236.0,132.529,186.0,447.0,75.0,400.83472,82.56,377.2992,172.0,4.16,60.0,30.000002,421.46326
2023-12-16 14:00:00,4.831,16.0,25.042,61.0,370.0,25.0,213.9963,29.76,136.0032,62.0,3.31,60.0,21.0,262.18323
2023-12-16 15:00:00,3.485,0.0,2.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,31.0,4.2000003,11.473705
2023-12-16 16:00:00,3.371,0.0,2.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.0,6.9,0.0
2023-12-16 17:00:00,3.833,0.0,2.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,3.0,0.0
2023-12-16 18:00:00,3.208,0.0,2.237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0
2023-12-16 19:00:00,2.843,0.0,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.0,1.0,0.0
2023-12-16 20:00:00,2.579,0.0,2.229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29,0.0,1.0,0.0
2023-12-16 21:00:00,2.064,0.0,2.229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,0.0,1.0,0.0
2023-12-16 22:00:00,1.67,0.0,2.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32,0.0,9.0,0.0
2023-12-16 23:00:00,1.585,0.0,2.197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.59,0.0,17.0,0.0
2023-12-17 00:00:00,1.265,0.0,2.231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,0.0,14.0,0.0
2023-12-17 01:00:00,1.045,0.0,2.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.73,0.0,13.0,0.0
2023-12-17 02:00:00,0.679,0.0,2.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.83,0.0,18.0,0.0
2023-12-17 03:00:00,0.382,0.0,2.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.84,0.0,12.0,0.0
2023-12-17 04:00:00,0.177,0.0,2.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.91,0.0,7.0,0.0
2023-12-17 05:00:00,0.156,0.0,9.372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.17,0.0,1.0,0.0
2023-12-17 06:00:00,0.919,88.0,186.46,8.0,31.0,5.0,9.536403,2.8799999,13.1616,6.0,-1.51,20.0,1.0,0.0
2023-12-17 07:00:00,2.484,956.0,388.136,112.0,432.0,43.0,401.10394,52.32,239.1024,109.0,-1.01,60.0,18.0,328.95233
2023-12-17 08:00:00,4.839,2132.0,605.717,231.0,666.0,62.0,623.9276,112.799995,515.496,235.0,0.68,60.0,24.300001,468.19083
2023-12-17 09:00:00,6.406,1668.0,485.37,318.0,439.0,129.0,564.14404,131.52,601.04645,274.0,1.91,60.0,23.1,542.80426
2023-12-17 10:00:00,7.44,2320.0,704.669,359.0,731.0,88.0,800.4929,171.36,783.11523,357.0,3.49,60.0,6.0,611.22455
2023-12-17 11:00:00,7.975,2096.0,648.473,349.0,798.0,71.0,810.1368,171.36,783.11523,357.0,4.37,60.0,4.0,650.08264
2023-12-17 12:00:00,7.502,992.0,318.305,289.0,615.0,90.0,624.5168,133.44,609.82086,278.0,5.06,60.0,5.0,594.42303
2023-12-17 13:00:00,6.51,260.0,75.064,186.0,327.0,79.0,348.508,74.88,342.2016,156.0,5.4,60.0,13.0,428.9536
2023-12-17 14:00:00,5.02,16.0,12.828,62.0,319.0,28.0,180.71,26.88,122.8416,56.0,4.84,60.0,22.0,222.48114
2023-12-17 15:00:00,4.256,0.0,2.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,32.0,48.0,11.473705
2023-12-17 16:00:00,3.886,0.0,2.216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.53,0.0,17.0,0.0
2023-12-17 17:00:00,3.985,0.0,2.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02,0.0,0.3,0.0
2023-12-17 18:00:00,4.035,0.0,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83,0.0,1.2,0.0
2023-12-17 19:00:00,3.991,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,2.0,0.0
2023-12-17 20:00:00,3.757,0.0,2.243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,0.0,20.0,0.0
2023-12-17 21:00:00,3.174,0.0,2.239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.06,0.0,38.0,0.0
2023-12-17 22:00:00,2.598,0.0,2.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89,0.0,35.0,0.0
2023-12-17 23:00:00,2.578,0.0,2.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66,0.0,16.0,0.0
2023-12-18 00:00:00,2.509,0.0,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,0.0,5.0,0.0
2023-12-18 01:00:00,2.397,0.0,2.239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,0.0,6.0,0.0
2023-12-18 02:00:00,2.411,0.0,2.231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.0,3.0,0.0
2023-12-18 03:00:00,2.292,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,8.700001,0.0
2023-12-18 04:00:00,2.204,0.0,2.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,27.000002,0.0
2023-12-18 05:00:00,2.056,0.0,7.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,21.6,0.0
2023-12-18 06:00:00,2.987,220.0,126.368,8.0,5.0,4.0,3.3978128,1.92,8.7744,4.0,1.0,19.0,1.0,0.0
2023-12-18 07:00:00,3.843,680.0,247.67,110.0,238.0,44.0,284.72125,41.28,188.6496,86.0,1.27,60.0,9.900001,284.54532
2023-12-18 08:00:00,5.47,1440.0,409.852,230.0,545.0,78.0,537.8258,102.72,469.43042,214.0,2.89,60.0,9.3,470.70932
2023-12-18 09:00:00,7.818,2264.0,634.321,317.0,642.0,93.0,705.6882,147.84,675.6288,308.0,4.63,60.0,46.0,538.01886
2023-12-18 10:00:00,9.749,2624.0,735.535,358.0,771.0,78.0,817.76996,173.76,794.0832,362.0,6.76,60.0,19.0,634.2539
2023-12-18 11:00:00,10.873,2232.0,674.793,348.0,732.0,85.0,779.5321,167.04,763.3728,348.0,7.88,60.0,17.1,617.7976
2023-12-18 12:00:00,10.327,988.0,266.651,289.0,687.0,78.0,668.067,138.72,633.95044,289.0,8.33,60.0,55.0,508.83762
2023-12-18 13:00:00,8.562,168.0,127.685,187.0,316.0,66.0,327.39917,68.159996,311.49118,142.0,8.75,60.0,65.0,420.03873
2023-12-18 14:00:00,7.738,12.0,12.096,62.0,75.0,30.0,65.233574,17.76,81.1632,37.0,8.31,60.0,14.0,274.5668
2023-12-18 15:00:00,6.763,0.0,2.269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.13,32.0,0.0,11.473705
2023-12-18 16:00:00,5.995,0.0,2.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.16,0.0,0.0,0.0
2023-12-18 17:00:00,5.889,0.0,2.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.42,0.0,0.0,0.0
2023-12-18 18:00:00,5.41,0.0,2.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0
2023-12-18 19:00:00,5.392,0.0,2.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.14,0.0,1.0,0.0
2023-12-18 20:00:00,5.078,0.0,2.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.66,0.0,6.0,0.0
2023-12-18 21:00:00,3.736,0.0,2.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.21,0.0,0.0,0.0
2023-12-18 22:00:00,2.42,0.0,2.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0
2023-12-18 23:00:00,3.029,0.0,2.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63,0.0,0.0,0.0
2023-12-19 00:00:00,1.602,0.0,2.218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42,0.0,0.0,0.0
2023-12-19 01:00:00,0.906,0.0,2.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,1.0,0.0
2023-12-19 02:00:00,1.952,0.0,2.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,5.0,0.0
2023-12-19 03:00:00,2.22,0.0,2.209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.0,5.0,0.0
2023-12-19 04:00:00,3.201,0.0,2.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,11.0,0.0
