,172,D.156.DELTA,D.171.ISIRR,SARAH Global tilted radiation GTI (W/m²),SARAH Global tilted radiation GTI (W/m²)
2024-03-31 17:00:00,19.961,0.0,2.465,0.0,0.0
2024-03-31 18:00:00,18.273,0.0,2.416,0.0,0.0
2024-03-31 19:00:00,17.01,0.0,2.424,0.0,0.0
2024-03-31 20:00:00,15.268,0.0,2.371,0.0,0.0
2024-03-31 21:00:00,14.431,0.0,2.349,0.0,0.0
2024-03-31 22:00:00,13.455,0.0,2.361,0.0,0.0
2024-03-31 23:00:00,13.211,0.0,2.363,0.0,0.0
2024-04-01 00:00:00,13.522,0.0,2.337,0.0,0.0
2024-04-01 01:00:00,13.038,0.0,2.359,0.0,0.0
2024-04-01 02:00:00,11.621,0.0,2.384,0.0,0.0
2024-04-01 03:00:00,11.171,0.0,2.925,0.0,0.0
2024-04-01 04:00:00,13.02,124.0,37.757,2.6154933,1.8894955
2024-04-01 05:00:00,17.921,612.0,189.922,158.04388,66.9177
2024-04-01 06:00:00,22.225,932.0,286.809,272.72418,173.21242
2024-04-01 07:00:00,24.94,1636.0,439.784,499.54266,388.44052
2024-04-01 08:00:00,26.809,2304.0,706.207,621.60236,525.62866
2024-04-01 09:00:00,30.097,2748.0,875.278,846.776,796.31384
2024-04-01 10:00:00,32.195,2724.0,909.883,913.5742,904.87616
2024-04-01 11:00:00,32.348,2164.0,857.576,873.8961,892.1642
2024-04-01 12:00:00,32.201,28.0,706.955,732.7538,761.6402
2024-04-01 13:00:00,31.364,1468.0,539.146,578.3713,629.2332
2024-04-01 14:00:00,28.508,680.0,228.065,330.93314,385.5882
2024-04-01 15:00:00,26.726,304.0,111.624,111.70756,155.78043
2024-04-01 16:00:00,22.942,24.0,20.94,25.057861,69.472244
2024-04-01 17:00:00,19.804,0.0,2.449,0.0,0.0
2024-04-01 18:00:00,19.554,0.0,2.433,0.0,0.0
2024-04-01 19:00:00,17.576,0.0,2.429,0.0,0.0
2024-04-01 20:00:00,15.224,0.0,2.377,0.0,0.0
2024-04-01 21:00:00,14.729,0.0,2.38,0.0,0.0
2024-04-01 22:00:00,13.947,0.0,2.408,0.0,0.0
2024-04-01 23:00:00,13.693,0.0,2.371,0.0,0.0
2024-04-02 00:00:00,13.157,0.0,2.37,0.0,0.0
2024-04-02 01:00:00,11.925,0.0,2.379,0.0,0.0
2024-04-02 02:00:00,10.55,0.0,2.373,0.0,0.0
2024-04-02 03:00:00,10.97,0.0,2.842,0.0,0.0
2024-04-02 04:00:00,12.617,108.0,33.677,3.7342486,2.8357437
2024-04-02 05:00:00,16.443,488.0,152.619,163.51382,92.23929
2024-04-02 06:00:00,20.623,1212.0,341.702,397.32632,288.46222
2024-04-02 07:00:00,24.949,2220.0,668.586,633.0578,564.82886
2024-04-02 08:00:00,26.939,2416.0,786.042,789.1712,731.92224
2024-04-02 09:00:00,27.104,2424.0,704.169,750.05994,672.7742
2024-04-02 10:00:00,27.27,2208.0,653.798,857.4795,828.2213
2024-04-02 11:00:00,26.882,1544.0,638.063,715.3896,687.03296
2024-04-02 12:00:00,26.656,212.0,777.768,658.0591,659.07794
2024-04-02 13:00:00,26.189,1708.0,654.909,461.6317,480.07382
2024-04-02 14:00:00,25.188,1364.0,492.361,445.19794,542.4909
2024-04-02 15:00:00,23.639,508.0,240.113,218.63185,311.90988
2024-04-02 16:00:00,21.319,40.0,42.158,36.99028,104.63341
2024-04-02 17:00:00,18.899,0.0,2.5,0.0,0.9442069
2024-04-02 18:00:00,16.737,0.0,2.4,0.0,0.0
2024-04-02 19:00:00,14.904,0.0,2.448,0.0,0.0
2024-04-02 20:00:00,13.387,0.0,2.404,0.0,0.0
2024-04-02 21:00:00,10.287,0.0,2.332,0.0,0.0
2024-04-02 22:00:00,8.631,0.0,2.332,0.0,0.0
2024-04-02 23:00:00,8.915,0.0,2.341,0.0,0.0
2024-04-03 00:00:00,8.028,0.0,2.343,0.0,0.0
2024-04-03 01:00:00,6.487,0.0,2.263,0.0,0.0
2024-04-03 02:00:00,5.761,0.0,2.258,0.0,0.0
2024-04-03 03:00:00,6.899,0.0,3.284,0.0,0.0
2024-04-03 04:00:00,7.73,112.0,45.743,4.9578424,3.7827752
2024-04-03 05:00:00,11.601,620.0,225.874,168.98871,124.115845
2024-04-03 06:00:00,15.378,1452.0,470.192,403.11145,352.81427
2024-04-03 07:00:00,18.946,1984.0,697.098,638.71063,577.49036
2024-04-03 08:00:00,21.514,2588.0,874.447,815.43134,763.20526
2024-04-03 09:00:00,22.871,2828.0,988.179,927.3153,902.9469
2024-04-03 10:00:00,23.782,2928.0,1038.311,967.8109,975.6858
2024-04-03 11:00:00,24.329,2556.0,1039.254,930.38837,970.72705
2024-04-03 12:00:00,24.663,2528.0,924.22,821.2833,890.22577
2024-04-03 13:00:00,24.582,2052.0,835.832,656.03845,743.1289
2024-04-03 14:00:00,23.661,1368.0,501.274,433.30676,519.8263
2024-04-03 15:00:00,21.223,440.0,201.609,224.01149,318.67493
2024-04-03 16:00:00,17.615,24.0,27.467,37.88497,103.749084
2024-04-03 17:00:00,14.823,0.0,2.431,0.0,0.94421476
2024-04-03 18:00:00,13.107,0.0,2.365,0.0,0.0
2024-04-03 19:00:00,10.91,0.0,2.328,0.0,0.0
2024-04-03 20:00:00,9.517,0.0,2.267,0.0,0.0
2024-04-03 21:00:00,10.341,0.0,2.306,0.0,0.0
2024-04-03 22:00:00,10.668,0.0,2.288,0.0,0.0
2024-04-03 23:00:00,9.48,0.0,2.336,0.0,0.0
2024-04-04 00:00:00,9.141,0.0,2.37,0.0,0.0
2024-04-04 01:00:00,9.245,0.0,2.327,0.0,0.0
2024-04-04 02:00:00,9.254,0.0,2.346,0.0,0.0
2024-04-04 03:00:00,8.997,0.0,3.658,0.0,0.0
2024-04-04 04:00:00,10.413,152.0,49.823,5.9447145,3.782422
2024-04-04 05:00:00,13.531,440.0,153.905,143.81332,58.752728
2024-04-04 06:00:00,16.21,1216.0,360.138,408.86172,305.5852
2024-04-04 07:00:00,19.38,2108.0,586.131,640.29736,553.8777
2024-04-04 08:00:00,23.067,880.0,635.382,745.55707,669.02625
2024-04-04 09:00:00,24.389,,487.041,655.3568,561.03564
2024-04-04 10:00:00,25.66,,654.278,711.90826,639.4878
2024-04-04 11:00:00,26.441,,783.265,855.4124,863.11884
2024-04-04 12:00:00,25.642,,582.205,659.35864,663.56415
2024-04-04 13:00:00,24.994,,383.863,580.1553,632.9064
2024-04-04 14:00:00,24.368,,310.882,313.2848,357.95868
2024-04-04 15:00:00,23.217,,170.684,214.20093,302.88968
2024-04-04 16:00:00,21.111,,55.154,30.19774,78.42349
2024-04-04 17:00:00,16.623,,2.466,0.0,0.94422287
2024-04-04 18:00:00,16.023,,2.404,0.0,0.0
2024-04-04 19:00:00,13.726,,2.422,0.0,0.0
2024-04-04 20:00:00,11.583,,2.393,0.0,0.0
2024-04-04 21:00:00,11.192,,2.383,0.0,0.0
2024-04-04 22:00:00,10.983,,2.395,0.0,0.0
2024-04-05 05:00:00,13.825,,196.088,179.91428,123.56785
2024-04-05 06:00:00,16.93,,458.819,414.5377,351.874
2024-04-05 07:00:00,,,146.126,649.7978,578.0528
2024-04-05 08:00:00,21.613,,389.493,824.0585,771.3236
2024-04-05 09:00:00,22.821,,942.604,920.65906,891.0518
2024-04-05 10:00:00,23.472,,222.427,965.2648,969.9172
2024-04-05 11:00:00,24.369,,452.487,936.3467,976.4092
2024-04-05 12:00:00,24.265,,649.149,818.9732,884.676
2024-04-05 13:00:00,24.699,,524.687,519.93463,547.34955
2024-04-05 14:00:00,25.393,,374.305,447.5446,542.2573
2024-04-05 15:00:00,23.622,,156.593,206.64185,293.53473
2024-04-05 16:00:00,21.2,,50.392,39.969906,103.35351
2024-04-05 17:00:00,17.492,56.0,2.624,0.0,1.8889666
2024-04-05 18:00:00,15.407,0.0,2.435,0.0,0.0
2024-04-05 19:00:00,13.823,0.0,2.416,0.0,0.0
2024-04-05 20:00:00,12.727,0.0,2.399,0.0,0.0
2024-04-05 21:00:00,15.237,0.0,2.405,0.0,0.0
2024-04-05 22:00:00,14.558,0.0,2.414,0.0,0.0
2024-04-05 23:00:00,12.021,0.0,2.416,0.0,0.0
2024-04-06 00:00:00,10.123,0.0,2.38,0.0,0.0
2024-04-06 01:00:00,9.332,0.0,2.351,0.0,0.0
2024-04-06 02:00:00,10.279,0.0,2.382,0.0,0.0
2024-04-06 03:00:00,10.531,8.0,6.523,0.0,0.0
2024-04-06 04:00:00,12.355,220.0,66.845,6.2837133,3.7818277
2024-04-06 05:00:00,16.134,596.0,182.915,160.41486,69.673225
2024-04-06 06:00:00,18.924,1516.0,442.17,420.06232,335.57083
2024-04-06 07:00:00,22.485,2104.0,646.19,655.1268,581.85876
2024-04-06 08:00:00,24.084,1624.0,505.72,641.0502,547.8418
2024-04-06 09:00:00,24.843,1728.0,543.471,641.6175,548.71545
2024-04-06 10:00:00,25.918,0.0,453.104,658.97687,587.2277
2024-04-06 11:00:00,26.371,0.0,389.394,559.6119,513.3231
2024-04-06 12:00:00,26.455,0.0,397.035,458.3442,450.1064
2024-04-06 13:00:00,25.898,8.0,313.219,395.09357,411.18744
2024-04-06 14:00:00,24.182,352.0,129.538,254.2642,288.7089
2024-04-06 15:00:00,22.662,136.0,52.67,95.52267,131.16032
2024-04-06 16:00:00,20.562,4.0,11.405,22.909698,54.029106
2024-04-06 17:00:00,19.702,0.0,2.523,0.0,1.8889726
2024-04-06 18:00:00,17.74,0.0,2.444,0.0,0.0
2024-04-06 19:00:00,16.835,0.0,2.455,0.0,0.0
2024-04-06 20:00:00,16.507,0.0,2.422,0.0,0.0
2024-04-06 21:00:00,16.077,0.0,2.41,0.0,0.0
2024-04-06 22:00:00,15.195,0.0,2.408,0.0,0.0
2024-04-06 23:00:00,14.267,0.0,2.39,0.0,0.0
2024-04-07 00:00:00,13.811,0.0,2.414,0.0,0.0
2024-04-07 01:00:00,13.338,0.0,2.396,0.0,0.0
2024-04-07 02:00:00,12.786,0.0,2.393,0.0,0.0
2024-04-07 03:00:00,12.508,4.0,5.168,0.0,0.0
2024-04-07 04:00:00,13.615,160.0,59.614,11.261021,7.5765533
2024-04-07 05:00:00,14.859,364.0,129.364,190.57365,132.42789
2024-04-07 06:00:00,16.969,1444.0,406.707,425.552,351.91968
2024-04-07 07:00:00,18.631,2392.0,677.381,660.40063,575.8407
2024-04-07 08:00:00,20.93,2680.0,800.89,831.5339,778.58276
2024-04-07 09:00:00,22.437,2768.0,970.024,912.7836,878.1729
2024-04-07 10:00:00,22.886,2332.0,903.824,903.26874,885.2456
2024-04-07 11:00:00,21.636,0.0,287.859,484.97656,470.9904
2024-04-07 12:00:00,21.877,4.0,329.505,297.15347,300.17316
2024-04-07 13:00:00,22.559,896.0,357.359,342.06067,357.65677
2024-04-07 14:00:00,22.234,484.0,210.358,213.76707,249.02449
2024-04-07 15:00:00,21.418,304.0,123.0,126.58853,173.4555
2024-04-07 16:00:00,20.863,76.0,47.008,40.19111,97.34298
2024-04-07 17:00:00,15.521,0.0,2.561,0.0,1.8889796
2024-04-07 18:00:00,13.095,0.0,2.355,0.0,0.0
2024-04-07 19:00:00,11.605,0.0,2.354,0.0,0.0
2024-04-07 20:00:00,9.973,0.0,2.365,0.0,0.0
2024-04-07 21:00:00,9.551,0.0,2.355,0.0,0.0
2024-04-07 22:00:00,8.694,0.0,2.332,0.0,0.0
2024-04-07 23:00:00,7.542,0.0,2.333,0.0,0.0
2024-04-08 00:00:00,7.695,0.0,2.285,0.0,0.0
2024-04-08 01:00:00,7.583,0.0,2.256,0.0,0.0
2024-04-08 02:00:00,7.627,0.0,2.318,0.0,0.0
2024-04-08 03:00:00,7.104,0.0,5.702,0.0,0.0
2024-04-08 04:00:00,9.186,128.0,62.544,13.44764,7.4271564
2024-04-08 05:00:00,14.559,796.0,249.752,195.89809,138.27809
2024-04-08 06:00:00,18.769,1684.0,483.167,431.00653,365.4994
2024-04-08 07:00:00,21.999,2368.0,709.384,665.61914,590.4237
2024-04-08 08:00:00,24.399,2800.0,882.004,836.423,783.2403
2024-04-08 09:00:00,25.94,3048.0,1001.706,946.8579,921.3885
2024-04-08 10:00:00,27.032,2872.0,1047.493,983.5397,985.1001
2024-04-08 11:00:00,27.583,3040.0,1013.755,944.7576,979.05164
2024-04-08 12:00:00,27.788,2744.0,901.352,834.59784,903.1101
2024-04-08 13:00:00,27.623,2248.0,725.675,668.5189,755.53375
2024-04-08 14:00:00,26.927,1496.0,503.253,459.7664,557.56805
2024-04-08 15:00:00,25.319,604.0,255.691,236.14809,331.5378
2024-04-08 16:00:00,22.398,48.0,52.341,48.756283,118.52675
2024-04-08 17:00:00,15.762,0.0,2.623,0.0,2.8341908
2024-04-08 18:00:00,13.248,0.0,2.361,0.0,0.0
2024-04-08 19:00:00,11.91,0.0,2.364,0.0,0.0
2024-04-08 20:00:00,10.191,0.0,2.369,0.0,0.0
2024-04-08 21:00:00,9.365,0.0,2.306,0.0,0.0
2024-04-08 22:00:00,8.313,0.0,2.357,0.0,0.0
2024-04-08 23:00:00,8.016,0.0,2.306,0.0,0.0
2024-04-09 00:00:00,7.418,0.0,2.326,0.0,0.0
2024-04-09 01:00:00,6.987,0.0,2.302,0.0,0.0
2024-04-09 02:00:00,7.037,0.0,2.323,0.0,0.0
2024-04-09 03:00:00,7.101,4.0,6.445,0.0,0.0
2024-04-09 04:00:00,9.576,204.0,71.67,14.882738,7.855085
2024-04-09 05:00:00,16.087,812.0,257.008,201.21664,119.94922
2024-04-09 06:00:00,19.966,1584.0,451.411,424.57922,316.45438
2024-04-09 07:00:00,23.056,2180.0,665.901,670.7823,594.03125
2024-04-09 08:00:00,25.502,2736.0,877.76,840.12787,786.70184
2024-04-09 09:00:00,26.781,2988.0,994.861,950.5117,924.7773
2024-04-09 10:00:00,27.441,2804.0,1047.786,987.0844,988.6253
2024-04-09 11:00:00,27.791,2964.0,1011.749,947.18524,981.38947
2024-04-09 12:00:00,27.761,2656.0,898.623,837.03613,905.47925
2024-04-09 13:00:00,28.485,2176.0,722.57,670.99335,757.927
2024-04-09 14:00:00,27.755,1472.0,501.748,462.3258,560.3083
2024-04-09 15:00:00,25.916,608.0,256.342,238.83635,334.48135
2024-04-09 16:00:00,21.588,44.0,48.596,51.31592,121.78469
2024-04-09 17:00:00,16.45,0.0,2.804,0.0,3.7798471
2024-04-09 18:00:00,14.306,0.0,2.338,0.0,0.0
2024-04-09 19:00:00,11.378,0.0,2.406,0.0,0.0
2024-04-09 20:00:00,9.527,0.0,2.381,0.0,0.0
2024-04-09 21:00:00,8.614,0.0,2.285,0.0,0.0
2024-04-09 22:00:00,7.894,0.0,2.282,0.0,0.0
2024-04-09 23:00:00,7.022,0.0,2.299,0.0,0.0
2024-04-10 00:00:00,6.465,0.0,2.284,0.0,0.0
2024-04-10 01:00:00,5.784,0.0,2.258,0.0,0.0
2024-04-10 02:00:00,6.292,0.0,2.319,0.0,0.0
2024-04-10 03:00:00,5.512,4.0,6.808,0.0,0.0
2024-04-10 04:00:00,7.898,144.0,65.859,17.54179,8.653297
2024-04-10 05:00:00,13.967,812.0,251.029,206.48398,148.69029
2024-04-10 06:00:00,18.768,1688.0,488.725,441.75418,374.24185
2024-04-10 07:00:00,22.016,2400.0,717.916,675.82874,598.79535
2024-04-10 08:00:00,23.971,2836.0,895.413,843.84143,790.30817
2024-04-10 09:00:00,25.162,3080.0,1007.915,953.09436,927.22205
2024-04-10 10:00:00,26.255,2908.0,1052.784,989.56616,990.96326
2024-04-10 11:00:00,27.159,3036.0,1019.302,950.6831,984.7885
2024-04-10 12:00:00,27.486,2748.0,915.862,839.494,907.87177
2024-04-10 13:00:00,27.64,2228.0,733.003,673.48645,760.3476
2024-04-10 14:00:00,27.728,1444.0,499.188,464.9043,562.9437
2024-04-10 15:00:00,25.591,584.0,247.77,240.72513,336.40173
2024-04-10 16:00:00,22.005,52.0,52.074,53.24886,124.039696
2024-04-10 17:00:00,15.48,0.0,2.872,0.0,3.7798288
2024-04-10 18:00:00,13.371,0.0,2.36,0.0,0.0
2024-04-10 19:00:00,11.4,0.0,2.359,0.0,0.0
2024-04-10 20:00:00,9.914,0.0,2.336,0.0,0.0
2024-04-10 21:00:00,10.592,0.0,2.338,0.0,0.0
2024-04-10 22:00:00,10.032,0.0,2.349,0.0,0.0
2024-04-10 23:00:00,8.239,0.0,2.295,0.0,0.0
2024-04-11 00:00:00,6.995,0.0,2.315,0.0,0.0
2024-04-11 01:00:00,7.134,0.0,2.268,0.0,0.0
2024-04-11 02:00:00,8.345,0.0,2.294,0.0,0.0
2024-04-11 03:00:00,9.409,8.0,5.951,0.0,0.0
2024-04-11 04:00:00,12.988,176.0,63.232,20.354744,10.276915
2024-04-11 05:00:00,16.315,708.0,236.054,211.57242,140.26013
2024-04-11 06:00:00,19.072,1552.0,453.649,446.8796,369.5472
2024-04-11 07:00:00,21.259,2252.0,661.686,680.6706,602.4319
2024-04-11 08:00:00,22.988,2752.0,836.54,847.5843,793.81146
2024-04-11 09:00:00,24.62,3016.0,948.604,956.7646,930.65894
2024-04-11 10:00:00,26.33,3024.0,981.885,993.1391,994.36633
2024-04-11 11:00:00,27.508,2668.0,944.415,953.14703,987.17535
2024-04-11 12:00:00,28.234,2572.0,823.064,841.9716,910.1851
2024-04-11 13:00:00,28.371,2080.0,666.864,675.9939,762.90247
2024-04-11 14:00:00,28.201,1316.0,452.815,466.6056,564.5515
2024-04-11 15:00:00,27.314,532.0,223.651,243.4041,341.9116
2024-04-11 16:00:00,24.946,60.0,49.786,55.17787,126.28515
2024-04-11 17:00:00,21.841,0.0,3.189,0.0,4.725882
2024-04-11 18:00:00,20.352,0.0,2.47,0.0,0.0
2024-04-11 19:00:00,19.985,0.0,2.492,0.0,0.0
2024-04-11 20:00:00,18.532,0.0,2.489,0.0,0.0
2024-04-11 21:00:00,17.158,0.0,2.46,0.0,0.0
2024-04-11 22:00:00,16.843,0.0,2.497,0.0,0.0
2024-04-11 23:00:00,16.74,0.0,2.48,0.0,0.0
2024-04-12 00:00:00,16.381,0.0,2.456,0.0,0.0
2024-04-12 01:00:00,16.547,0.0,2.471,0.0,0.0
2024-04-12 02:00:00,16.345,0.0,2.462,0.0,0.0
2024-04-12 03:00:00,16.378,4.0,7.008,0.0,0.0
2024-04-12 04:00:00,17.153,180.0,65.347,23.405472,11.901647
2024-04-12 05:00:00,18.905,716.0,239.905,216.6521,140.26315
2024-04-12 06:00:00,20.71,1592.0,470.0,451.97113,373.46664
2024-04-12 07:00:00,22.656,2344.0,688.844,685.46014,606.19507
2024-04-12 08:00:00,23.82,2848.0,857.246,851.315,797.43243
2024-04-12 09:00:00,24.811,3120.0,960.779,960.4189,934.0887
2024-04-12 10:00:00,24.818,1996.0,722.016,934.8348,928.0627
2024-04-12 11:00:00,25.814,2756.0,940.558,661.57153,624.10486
2024-04-12 12:00:00,26.213,2676.0,834.69,844.43964,912.59357
2024-04-12 13:00:00,26.151,2172.0,684.434,678.4916,765.33514
2024-04-12 14:00:00,25.859,1376.0,468.848,469.1889,567.1907
2024-04-12 15:00:00,24.917,512.0,223.562,245.27415,343.7364
2024-04-12 16:00:00,22.798,48.0,44.731,57.474205,129.50415
2024-04-12 17:00:00,19.561,0.0,2.949,0.0,4.364088
2024-04-12 18:00:00,18.873,0.0,2.477,0.0,0.0
2024-04-12 19:00:00,17.671,0.0,2.442,0.0,0.0
2024-04-12 20:00:00,15.983,0.0,2.441,0.0,0.0
2024-04-12 21:00:00,15.561,0.0,2.367,0.0,0.0
2024-04-12 22:00:00,15.683,0.0,2.41,0.0,0.0
2024-04-12 23:00:00,14.392,0.0,2.436,0.0,0.0
2024-04-13 00:00:00,12.193,0.0,2.358,0.0,0.0
2024-04-13 01:00:00,11.317,0.0,2.389,0.0,0.0
2024-04-13 02:00:00,10.371,0.0,2.355,0.0,0.0
2024-04-13 03:00:00,9.792,8.0,7.932,0.0,0.0
2024-04-13 04:00:00,11.608,208.0,66.758,26.694786,11.036942
2024-04-13 05:00:00,16.098,692.0,236.013,220.00005,149.15654
2024-04-13 06:00:00,19.73,1640.0,472.043,457.02792,378.66812
2024-04-13 07:00:00,22.171,2332.0,689.338,690.1986,609.8139
2024-04-13 08:00:00,24.726,2196.0,684.341,827.07214,763.6442
2024-04-13 09:00:00,25.48,2228.0,771.823,813.1172,742.3184
2024-04-13 10:00:00,25.319,12.0,823.601,782.5747,730.2747
2024-04-13 11:00:00,26.647,0.0,904.77,915.26404,939.95844
2024-04-13 12:00:00,27.552,0.0,883.956,830.8308,890.907
2024-04-13 13:00:00,28.321,0.0,710.972,680.04114,766.6941
2024-04-13 14:00:00,27.953,24.0,368.637,447.60248,532.3638
2024-04-13 15:00:00,26.898,412.0,154.516,203.39934,277.36304
2024-04-13 16:00:00,25.58,136.0,64.335,48.104,102.565094
2024-04-13 17:00:00,20.554,0.0,3.033,0.0,2.8341978
2024-04-13 18:00:00,15.98,0.0,2.387,0.0,0.0
2024-04-13 19:00:00,14.156,0.0,2.387,0.0,0.0
2024-04-13 20:00:00,13.102,0.0,2.354,0.0,0.0
2024-04-13 21:00:00,13.108,0.0,2.377,0.0,0.0
2024-04-13 22:00:00,12.514,0.0,2.333,0.0,0.0
2024-04-13 23:00:00,12.298,0.0,2.36,0.0,0.0
2024-04-14 00:00:00,11.182,0.0,2.381,0.0,0.0
2024-04-14 01:00:00,11.449,0.0,2.377,0.0,0.0
2024-04-14 02:00:00,10.482,0.0,2.377,0.0,0.0
2024-04-14 03:00:00,10.296,8.0,8.65,0.0,0.0
2024-04-14 04:00:00,12.714,168.0,70.731,30.222078,12.659235
2024-04-14 05:00:00,17.457,416.0,248.694,225.04483,156.8437
2024-04-14 06:00:00,21.623,836.0,465.565,462.05017,390.57236
2024-04-14 07:00:00,24.989,2080.0,693.62,694.8852,613.54926
2024-04-14 08:00:00,27.678,2620.0,862.245,857.58295,803.47046
2024-04-14 09:00:00,29.19,2636.0,965.807,966.6123,939.852
2024-04-14 10:00:00,29.865,0.0,1008.717,1000.5711,1001.4264
2024-04-14 11:00:00,30.231,0.0,969.386,959.4244,993.0938
2024-04-14 12:00:00,30.115,0.0,795.815,849.81274,916.19684
2024-04-14 13:00:00,29.1,24.0,410.788,627.92426,692.0733
2024-04-14 14:00:00,27.91,676.0,218.907,367.0143,425.99722
2024-04-14 15:00:00,26.076,284.0,120.461,198.47678,269.62943
2024-04-14 16:00:00,24.328,36.0,31.22,47.04476,97.59808
2024-04-14 17:00:00,22.684,0.0,2.816,0.0,4.6412473
2024-04-14 18:00:00,21.59,0.0,2.462,0.0,0.0
2024-04-14 19:00:00,20.286,0.0,2.501,0.0,0.0
2024-04-14 20:00:00,19.696,0.0,2.475,0.0,0.0
2024-04-14 21:00:00,18.459,0.0,2.445,0.0,0.0
2024-04-14 22:00:00,18.419,0.0,2.494,0.0,0.0
2024-04-14 23:00:00,16.877,0.0,2.447,0.0,0.0
2024-04-15 00:00:00,14.34,0.0,2.392,0.0,0.0
2024-04-15 01:00:00,13.0,0.0,2.371,0.0,0.0
2024-04-15 02:00:00,11.959,0.0,2.371,0.0,0.0
2024-04-15 03:00:00,11.025,16.0,11.006,0.0,0.0
2024-04-15 04:00:00,14.227,292.0,103.196,29.543001,12.351667
2024-04-15 05:00:00,19.669,624.0,235.674,230.0155,133.77559
2024-04-15 06:00:00,22.097,1148.0,337.433,439.34735,329.20938
2024-04-15 07:00:00,25.218,2116.0,596.067,699.4362,617.1724
2024-04-15 08:00:00,28.926,2560.0,847.359,861.31213,806.97314
2024-04-15 09:00:00,31.209,2936.0,914.534,958.4488,928.8336
2024-04-15 10:00:00,33.205,2824.0,1030.249,1003.06055,1003.8073
2024-04-15 11:00:00,33.413,2968.0,1001.734,961.88727,995.3498
2024-04-15 12:00:00,33.458,2676.0,898.159,852.2701,918.5383
2024-04-15 13:00:00,33.392,2196.0,731.118,684.0941,770.6132
2024-04-15 14:00:00,32.855,1472.0,516.2,476.04446,574.0594
2024-04-15 15:00:00,29.707,372.0,170.202,252.36488,351.46487
2024-04-15 16:00:00,26.867,68.0,49.434,50.727787,105.05333
2024-04-15 17:00:00,22.563,0.0,3.22,0.0,5.6721497
2024-04-15 18:00:00,20.495,0.0,2.469,0.0,0.0
2024-04-15 19:00:00,20.45,0.0,2.456,0.0,0.0
2024-04-15 20:00:00,19.863,0.0,2.481,0.0,0.0
2024-04-15 21:00:00,20.216,0.0,2.469,0.0,0.0
2024-04-15 22:00:00,19.049,0.0,2.487,0.0,0.0
2024-04-15 23:00:00,16.472,0.0,2.44,0.0,0.0
2024-04-16 00:00:00,15.871,0.0,2.412,0.0,0.0
2024-04-16 01:00:00,14.283,0.0,2.377,0.0,0.0
2024-04-16 02:00:00,14.023,0.0,2.431,0.0,0.0
2024-04-16 03:00:00,14.38,20.0,10.524,0.0,0.0
2024-04-16 04:00:00,17.141,224.0,67.341,6.571031,3.7802572
2024-04-16 05:00:00,19.945,548.0,184.594,0.0,
2024-04-16 06:00:00,22.474,1056.0,324.651,308.65216,215.70908
2024-04-16 07:00:00,24.56,1616.0,438.327,504.2285,402.30405
2024-04-16 08:00:00,27.962,2080.0,685.958,714.0035,625.1028
2024-04-16 09:00:00,29.249,1688.0,579.857,664.3826,578.20166
2024-04-16 10:00:00,31.096,2760.0,871.388,717.0023,665.6091
2024-04-16 11:00:00,31.288,1836.0,669.464,829.5621,826.99884
2024-04-16 12:00:00,31.62,2036.0,592.741,681.9287,688.6732
2024-04-16 13:00:00,31.65,1788.0,575.007,555.91925,591.3777
2024-04-16 14:00:00,30.87,864.0,346.522,397.1493,458.56177
2024-04-16 15:00:00,29.514,396.0,142.251,132.34464,176.22606
2024-04-16 16:00:00,26.151,40.0,40.116,45.99537,91.58189
2024-04-16 17:00:00,23.703,0.0,3.438,0.0,6.7763877
2024-04-16 18:00:00,21.619,0.0,2.486,0.0,0.0
2024-04-16 19:00:00,19.24,0.0,2.459,0.0,0.0
2024-04-16 20:00:00,19.27,0.0,2.411,0.0,0.0
2024-04-16 21:00:00,20.147,0.0,2.417,0.0,0.0
2024-04-16 22:00:00,20.33,0.0,2.408,0.0,0.0
2024-04-16 23:00:00,20.705,0.0,2.436,0.0,0.0
2024-04-17 00:00:00,20.662,0.0,2.415,0.0,0.0
2024-04-17 01:00:00,21.277,0.0,2.385,0.0,0.0
2024-04-17 02:00:00,20.099,0.0,2.431,0.0,0.0
2024-04-17 03:00:00,18.579,0.0,5.142,0.0,0.0
2024-04-17 04:00:00,19.167,212.0,61.035,40.59863,15.542945
2024-04-17 05:00:00,22.212,668.0,264.871,179.20872,98.91203
2024-04-17 06:00:00,24.298,1076.0,347.227,392.32672,292.13785
2024-04-17 07:00:00,25.077,920.0,205.669,370.4808,280.7018
2024-04-17 08:00:00,27.459,1780.0,507.758,377.79227,314.3166
2024-04-17 09:00:00,27.575,1724.0,673.128,674.6455,603.8584
2024-04-17 10:00:00,24.259,516.0,290.481,686.205,623.9462
2024-04-17 11:00:00,21.194,1876.0,571.51,420.39328,410.51904
2024-04-17 12:00:00,17.407,476.0,203.761,530.5825,544.80164
2024-04-17 13:00:00,15.451,492.0,171.219,109.20089,120.50752
2024-04-17 14:00:00,12.617,40.0,22.984,103.883156,122.44832
2024-04-17 15:00:00,11.886,16.0,18.456,41.97973,56.011635
2024-04-17 16:00:00,11.885,0.0,6.837,41.442528,80.54366
2024-04-17 17:00:00,11.633,0.0,2.348,0.0,8.387342
2024-04-17 18:00:00,11.075,0.0,2.341,0.0,0.0
2024-04-17 19:00:00,10.778,0.0,2.392,0.0,0.0
2024-04-17 20:00:00,10.29,0.0,2.184,0.0,0.0
