,172,D.156.DELTA,D.171.ISIRR,NEMS4 Temperature (°C),SARAH Global tilted radiation GTI (W/m²)_x,SARAH Global tilted radiation GTI (W/m²)_y
2023-12-11 21:00:00,3.475,0.0,2.259,1.66,0.0,0.0
2023-12-11 22:00:00,3.852,0.0,2.275,1.1,0.0,0.0
2023-12-11 23:00:00,3.936,0.0,2.273,0.63,0.0,0.0
2023-12-12 00:00:00,4.111,0.0,2.278,0.04,0.0,0.0
2023-12-12 01:00:00,4.264,0.0,2.286,0.03,0.0,0.0
2023-12-12 02:00:00,3.771,0.0,2.266,0.27,0.0,0.0
2023-12-12 03:00:00,3.601,0.0,2.245,1.52,0.0,0.0
2023-12-12 04:00:00,3.982,0.0,2.262,2.41,0.0,0.0
2023-12-12 05:00:00,4.404,0.0,3.39,3.07,0.0,0.0
2023-12-12 06:00:00,5.452,84.0,37.462,2.98,10.970759,10.970759
2023-12-12 07:00:00,6.208,200.0,67.645,5.05,63.49606,63.49606
2023-12-12 08:00:00,7.381,684.0,202.913,7.13,192.52739,192.52739
2023-12-12 09:00:00,10.283,1804.0,533.275,8.86,377.60648,377.60648
2023-12-12 10:00:00,11.195,908.0,264.919,9.79,392.67404,392.67404
2023-12-12 11:00:00,11.851,1940.0,604.284,10.46,289.93463,289.93463
2023-12-12 12:00:00,12.445,1088.0,505.385,10.28,546.6381,546.6381
2023-12-12 13:00:00,11.729,156.0,244.032,10.37,366.1036,366.1036
2023-12-12 14:00:00,8.918,20.0,31.481,8.99,138.67897,138.67897
2023-12-12 15:00:00,7.06,0.0,2.27,7.66,0.0,0.0
2023-12-12 16:00:00,6.482,0.0,2.288,7.03,0.0,0.0
2023-12-12 17:00:00,4.842,0.0,2.258,5.47,0.0,0.0
2023-12-12 18:00:00,4.667,0.0,2.275,4.33,0.0,0.0
2023-12-12 19:00:00,5.171,0.0,2.267,3.51,0.0,0.0
2023-12-12 20:00:00,4.528,0.0,2.257,2.74,0.0,0.0
2023-12-12 21:00:00,4.464,0.0,2.254,1.94,0.0,0.0
2023-12-12 22:00:00,3.901,0.0,2.253,1.57,0.0,0.0
2023-12-12 23:00:00,2.756,0.0,2.233,1.29,0.0,0.0
2023-12-13 00:00:00,2.578,0.0,2.238,0.92,0.0,0.0
2023-12-13 01:00:00,2.082,0.0,2.246,0.28,0.0,0.0
2023-12-13 02:00:00,1.702,0.0,2.217,-0.04,0.0,0.0
2023-12-13 03:00:00,1.627,0.0,2.233,-0.42,0.0,0.0
2023-12-13 04:00:00,1.602,0.0,2.208,-0.7,0.0,0.0
2023-12-13 05:00:00,1.84,0.0,7.277,-0.88,0.0,0.0
2023-12-13 06:00:00,2.349,80.0,34.988,-0.27,8.693895,8.693895
2023-12-13 07:00:00,3.241,316.0,100.937,1.58,151.80603,151.80603
2023-12-13 08:00:00,5.321,500.0,154.599,3.96,264.15088,264.15088
2023-12-13 09:00:00,8.71,684.0,188.433,7.35,274.68304,274.68304
2023-12-13 10:00:00,10.652,460.0,124.04,10.31,157.16843,157.16843
2023-12-13 11:00:00,11.445,320.0,104.888,12.5,92.25108,92.25108
2023-12-13 12:00:00,12.752,428.0,129.673,13.11,101.75884,101.75884
2023-12-13 13:00:00,12.366,120.0,38.319,13.1,103.61378,103.61378
2023-12-13 14:00:00,11.3,0.0,5.283,12.25,38.0784,38.0784
2023-12-13 15:00:00,10.883,0.0,2.329,11.22,0.0,0.0
2023-12-13 16:00:00,10.978,0.0,2.363,10.59,0.0,0.0
2023-12-13 17:00:00,10.638,0.0,2.344,9.96,0.0,0.0
2023-12-13 18:00:00,10.354,0.0,2.354,9.45,0.0,0.0
2023-12-13 19:00:00,10.116,0.0,2.334,9.07,0.0,0.0
2023-12-13 20:00:00,9.884,0.0,2.314,8.77,0.0,0.0
2023-12-13 21:00:00,9.667,0.0,2.34,8.47,0.0,0.0
2023-12-13 22:00:00,9.667,0.0,2.336,8.12,0.0,0.0
2023-12-13 23:00:00,9.157,0.0,2.337,7.88,0.0,0.0
2023-12-14 00:00:00,9.679,0.0,2.345,7.44,0.0,0.0
2023-12-14 01:00:00,8.357,0.0,2.361,6.99,0.0,0.0
2023-12-14 02:00:00,7.972,0.0,2.293,6.78,0.0,0.0
2023-12-14 03:00:00,8.324,0.0,2.311,6.68,0.0,0.0
2023-12-14 04:00:00,8.612,0.0,2.322,6.87,0.0,0.0
2023-12-14 05:00:00,7.19,0.0,3.933,7.02,0.0,0.0
2023-12-14 06:00:00,7.406,120.0,56.605,7.02,18.458101,18.458101
2023-12-14 07:00:00,9.703,440.0,143.933,8.96,131.7239,131.7239
2023-12-14 08:00:00,12.137,824.0,253.625,10.88,284.09207,284.09207
2023-12-14 09:00:00,14.901,992.0,287.763,12.55,285.1041,285.1041
2023-12-14 10:00:00,15.66,1284.0,365.217,13.98,389.3329,389.3329
2023-12-14 11:00:00,14.451,900.0,283.845,14.86,552.11035,552.11035
2023-12-14 12:00:00,13.722,652.0,230.657,13.6,292.81943,292.81943
2023-12-14 13:00:00,12.256,136.0,48.376,13.53,288.29364,288.29364
2023-12-14 14:00:00,10.955,12.0,8.025,12.81,73.63986,73.63986
2023-12-14 15:00:00,9.995,0.0,2.33,11.86,0.0,0.0
2023-12-14 16:00:00,9.956,0.0,2.335,11.15,0.0,0.0
2023-12-14 17:00:00,10.025,0.0,2.35,10.7,0.0,0.0
2023-12-14 18:00:00,9.886,0.0,2.346,10.18,0.0,0.0
2023-12-14 19:00:00,9.643,0.0,2.328,9.91,0.0,0.0
2023-12-14 20:00:00,8.535,0.0,2.309,9.51,0.0,0.0
2023-12-14 21:00:00,7.181,0.0,2.309,9.36,0.0,0.0
2023-12-14 22:00:00,6.353,0.0,2.302,9.3,0.0,0.0
2023-12-14 23:00:00,6.009,0.0,2.293,8.54,0.0,0.0
2023-12-15 00:00:00,5.411,0.0,2.29,7.77,0.0,0.0
2023-12-15 01:00:00,5.136,0.0,2.308,6.83,0.0,0.0
2023-12-15 02:00:00,5.2,0.0,2.296,6.45,0.0,0.0
2023-12-15 03:00:00,5.105,0.0,2.287,6.03,0.0,0.0
2023-12-15 04:00:00,5.114,0.0,2.28,5.18,0.0,0.0
2023-12-15 05:00:00,5.219,0.0,2.682,5.13,0.0,0.0
2023-12-15 06:00:00,5.522,20.0,16.487,4.49,3.7819624,3.7819624
2023-12-15 07:00:00,5.833,112.0,42.217,4.76,71.55898,71.55898
2023-12-15 08:00:00,6.386,344.0,104.04,5.41,67.00223,67.00223
2023-12-15 09:00:00,6.78,460.0,126.587,5.75,140.93205,140.93205
2023-12-15 10:00:00,7.032,476.0,133.051,6.53,152.6004,152.6004
2023-12-15 11:00:00,7.086,276.0,87.5,7.14,158.9249,158.9249
2023-12-15 12:00:00,6.944,276.0,78.903,7.74,74.013756,74.013756
2023-12-15 13:00:00,6.675,204.0,59.107,7.41,119.813416,119.813416
2023-12-15 14:00:00,6.044,8.0,6.933,7.06,101.80772,101.80772
2023-12-15 15:00:00,5.625,0.0,2.281,5.75,0.0,0.0
2023-12-15 16:00:00,5.657,0.0,2.284,5.6,0.0,0.0
2023-12-15 17:00:00,5.596,0.0,2.294,5.03,0.0,0.0
2023-12-15 18:00:00,5.446,0.0,2.289,4.16,0.0,0.0
2023-12-15 19:00:00,5.463,0.0,2.277,3.7,0.0,0.0
2023-12-15 20:00:00,5.416,0.0,2.293,3.11,0.0,0.0
2023-12-15 21:00:00,5.563,0.0,2.298,2.26,0.0,0.0
2023-12-15 22:00:00,5.66,0.0,2.301,1.79,0.0,0.0
2023-12-15 23:00:00,5.447,0.0,2.305,1.92,0.0,0.0
2023-12-16 00:00:00,5.248,0.0,2.312,1.65,0.0,0.0
2023-12-16 01:00:00,5.237,0.0,2.327,1.25,0.0,0.0
2023-12-16 02:00:00,5.22,0.0,2.295,1.07,0.0,0.0
2023-12-16 03:00:00,4.674,0.0,2.285,0.68,0.0,0.0
2023-12-16 04:00:00,3.559,0.0,2.288,0.21,0.0,0.0
2023-12-16 05:00:00,2.902,0.0,3.74,-0.43,0.0,0.0
2023-12-16 06:00:00,2.882,64.0,32.417,-0.62,4.7299123,4.7299123
2023-12-16 07:00:00,3.477,472.0,172.73,0.62,143.28401,143.28401
2023-12-16 08:00:00,5.286,1728.0,467.969,1.85,399.4197,399.4197
2023-12-16 09:00:00,5.756,716.0,198.856,2.89,337.19357,337.19357
2023-12-16 10:00:00,6.239,908.0,260.285,3.71,283.3769,283.3769
2023-12-16 11:00:00,6.532,1012.0,320.532,4.25,353.55237,353.55237
2023-12-16 12:00:00,6.746,688.0,274.068,5.47,379.86487,379.86487
2023-12-16 13:00:00,6.42,236.0,132.529,5.44,302.03683,302.03683
2023-12-16 14:00:00,4.831,16.0,25.042,4.77,145.95712,145.95712
2023-12-16 15:00:00,3.485,0.0,2.185,3.67,0.0,0.0
2023-12-16 16:00:00,3.371,0.0,2.208,2.24,0.0,0.0
2023-12-16 17:00:00,3.833,0.0,2.249,1.4,0.0,0.0
2023-12-16 18:00:00,3.208,0.0,2.237,0.76,0.0,0.0
2023-12-16 19:00:00,2.843,0.0,2.22,0.36,0.0,0.0
2023-12-16 20:00:00,2.579,0.0,2.229,-0.16,0.0,0.0
2023-12-16 21:00:00,2.064,0.0,2.229,-0.73,0.0,0.0
2023-12-16 22:00:00,1.67,0.0,2.21,-1.09,0.0,0.0
2023-12-16 23:00:00,1.585,0.0,2.197,-1.3,0.0,0.0
2023-12-17 00:00:00,1.265,0.0,2.231,-1.24,0.0,0.0
2023-12-17 01:00:00,1.045,0.0,2.213,-1.37,0.0,0.0
2023-12-17 02:00:00,0.679,0.0,2.198,-1.45,0.0,0.0
2023-12-17 03:00:00,0.382,0.0,2.208,-1.66,0.0,0.0
2023-12-17 04:00:00,0.177,0.0,2.204,-1.75,0.0,0.0
2023-12-17 05:00:00,0.156,0.0,9.372,-2.19,0.0,0.0
2023-12-17 06:00:00,0.919,88.0,186.46,-2.27,7.5669928,7.5669928
2023-12-17 07:00:00,2.484,956.0,388.136,-0.06,269.60233,269.60233
2023-12-17 08:00:00,4.839,2132.0,605.717,2.22,454.06918,454.06918
2023-12-17 09:00:00,6.406,1668.0,485.37,4.01,441.34036,441.34036
2023-12-17 10:00:00,7.44,2320.0,704.669,5.68,611.97754,611.97754
2023-12-17 11:00:00,7.975,2096.0,648.473,7.11,617.3916,617.3916
2023-12-17 12:00:00,7.502,992.0,318.305,7.92,476.65335,476.65335
2023-12-17 13:00:00,6.51,260.0,75.064,7.87,265.68457,265.68457
2023-12-17 14:00:00,5.02,16.0,12.828,7.01,125.015594,125.015594
2023-12-17 15:00:00,4.256,0.0,2.215,5.33,0.0,0.0
2023-12-17 16:00:00,3.886,0.0,2.216,4.6,0.0,0.0
2023-12-17 17:00:00,3.985,0.0,2.266,3.96,0.0,0.0
2023-12-17 18:00:00,4.035,0.0,2.24,3.35,0.0,0.0
2023-12-17 19:00:00,3.991,0.0,2.25,2.78,0.0,0.0
2023-12-17 20:00:00,3.757,0.0,2.243,2.15,0.0,0.0
2023-12-17 21:00:00,3.174,0.0,2.239,1.48,0.0,0.0
2023-12-17 22:00:00,2.598,0.0,2.225,0.84,0.0,0.0
2023-12-17 23:00:00,2.578,0.0,2.249,0.32,0.0,0.0
2023-12-18 00:00:00,2.509,0.0,2.24,-0.05,0.0,0.0
2023-12-18 01:00:00,2.397,0.0,2.239,-0.33,0.0,0.0
2023-12-18 02:00:00,2.411,0.0,2.231,-0.69,0.0,0.0
2023-12-18 03:00:00,2.292,0.0,2.25,-0.84,0.0,0.0
2023-12-18 04:00:00,2.204,0.0,2.255,-0.14,0.0,0.0
2023-12-18 05:00:00,2.056,0.0,7.488,-0.64,0.0,0.0
2023-12-18 06:00:00,2.987,220.0,126.368,-0.93,3.7822673,3.7822673
2023-12-18 07:00:00,3.843,680.0,247.67,-0.21,195.54216,195.54216
2023-12-18 08:00:00,5.47,1440.0,409.852,1.9,396.86047,396.86047
2023-12-18 09:00:00,7.818,2264.0,634.321,4.87,535.4806,535.4806
2023-12-18 10:00:00,9.749,2624.0,735.535,6.91,623.8829,623.8829
2023-12-18 11:00:00,10.873,2232.0,674.793,8.8,596.1799,596.1799
2023-12-18 12:00:00,10.327,988.0,266.651,9.41,505.92612,505.92612
2023-12-18 13:00:00,8.562,168.0,127.685,9.2,247.41386,247.41386
2023-12-18 14:00:00,7.738,12.0,12.096,7.93,53.280968,53.280968
2023-12-18 15:00:00,6.763,0.0,2.269,6.04,0.0,0.0
2023-12-18 16:00:00,5.995,0.0,2.272,5.23,0.0,0.0
2023-12-18 17:00:00,5.889,0.0,2.295,4.45,0.0,0.0
2023-12-18 18:00:00,5.41,0.0,2.267,3.7,0.0,0.0
2023-12-18 19:00:00,5.392,0.0,2.273,2.9,0.0,0.0
2023-12-18 20:00:00,5.078,0.0,2.274,2.13,0.0,0.0
2023-12-18 21:00:00,3.736,0.0,2.265,1.19,0.0,0.0
2023-12-18 22:00:00,2.42,0.0,2.213,0.93,0.0,0.0
2023-12-18 23:00:00,3.029,0.0,2.255,0.27,0.0,0.0
2023-12-19 00:00:00,1.602,0.0,2.218,-0.08,0.0,0.0
2023-12-19 01:00:00,0.906,0.0,2.199,-0.47,0.0,0.0
2023-12-19 02:00:00,1.952,0.0,2.221,-0.65,0.0,0.0
2023-12-19 03:00:00,2.22,0.0,2.209,-0.84,0.0,0.0
2023-12-19 04:00:00,3.201,0.0,2.245,-1.06,0.0,0.0
2023-12-19 05:00:00,3.408,0.0,5.105,-1.55,0.0,0.0
2023-12-19 06:00:00,3.991,120.0,55.69,-1.56,7.1312222,7.1312222
2023-12-19 07:00:00,4.732,820.0,318.696,-0.11,229.94934,229.94934
2023-12-19 08:00:00,7.161,1988.0,568.939,3.9,460.52536,460.52536
2023-12-19 09:00:00,9.554,2388.0,670.1,6.28,560.6344,560.6344
2023-12-19 10:00:00,11.71,2484.0,704.43,8.63,615.141,615.141
2023-12-19 11:00:00,12.709,2072.0,630.815,9.88,596.39624,596.39624
2023-12-19 12:00:00,12.642,1096.0,507.825,10.36,506.68173,506.68173
2023-12-19 13:00:00,11.792,152.0,300.077,10.52,349.62396,349.62396
2023-12-19 14:00:00,9.167,20.0,47.623,9.01,123.321846,123.321846
2023-12-19 15:00:00,7.054,0.0,2.265,7.07,0.0,0.0
2023-12-19 16:00:00,5.009,0.0,2.257,5.85,0.0,0.0
2023-12-19 17:00:00,3.35,0.0,2.211,4.76,0.0,0.0
2023-12-19 18:00:00,3.227,0.0,2.222,3.9,0.0,0.0
2023-12-19 19:00:00,2.987,0.0,2.223,3.21,0.0,0.0
2023-12-19 20:00:00,2.674,0.0,2.203,2.54,0.0,0.0
2023-12-19 21:00:00,2.557,0.0,2.252,2.01,0.0,0.0
2023-12-19 22:00:00,2.407,0.0,2.197,1.49,0.0,0.0
2023-12-19 23:00:00,2.2,0.0,2.2,0.91,0.0,0.0
2023-12-20 00:00:00,2.258,0.0,2.204,0.39,0.0,0.0
2023-12-20 01:00:00,1.984,0.0,2.219,-0.21,0.0,0.0
2023-12-20 02:00:00,1.716,0.0,2.196,-0.93,0.0,0.0
2023-12-20 03:00:00,2.173,0.0,2.202,-1.02,0.0,0.0
2023-12-20 04:00:00,1.484,0.0,2.194,-1.66,0.0,0.0
2023-12-20 05:00:00,1.004,0.0,7.925,-2.07,0.0,0.0
2023-12-20 06:00:00,2.24,80.0,167.148,-2.22,7.5453105,7.5453105
2023-12-20 07:00:00,4.836,884.0,439.594,-0.79,270.92358,270.92358
2023-12-20 08:00:00,7.598,2148.0,606.786,2.59,438.86652,438.86652
2023-12-20 09:00:00,10.461,2412.0,653.373,5.88,559.27344,559.27344
2023-12-20 10:00:00,13.043,2160.0,617.468,8.22,503.89383,503.89383
2023-12-20 11:00:00,13.061,432.0,166.3,9.91,438.84647,438.84647
2023-12-20 12:00:00,12.958,668.0,177.617,10.91,91.153946,91.153946
2023-12-20 13:00:00,11.57,204.0,61.651,11.29,137.80836,137.80836
2023-12-20 14:00:00,9.864,16.0,10.726,9.82,25.593822,25.593822
2023-12-20 15:00:00,8.594,0.0,2.285,8.41,0.0,0.0
2023-12-20 16:00:00,6.699,0.0,2.276,8.16,0.0,0.0
2023-12-20 17:00:00,5.553,0.0,2.271,7.61,0.0,0.0
2023-12-20 18:00:00,4.782,0.0,2.27,6.38,0.0,0.0
2023-12-20 19:00:00,5.418,0.0,2.262,4.97,0.0,0.0
2023-12-20 20:00:00,6.092,0.0,2.26,2.72,0.0,0.0
2023-12-20 21:00:00,6.074,0.0,2.269,1.65,0.0,0.0
2023-12-20 22:00:00,5.833,0.0,2.278,1.0,0.0,0.0
2023-12-20 23:00:00,5.237,0.0,2.274,0.47,0.0,0.0
2023-12-21 00:00:00,5.278,0.0,2.268,0.48,0.0,0.0
2023-12-21 01:00:00,4.844,0.0,2.281,-0.25,0.0,0.0
2023-12-21 02:00:00,4.138,0.0,2.249,-0.89,0.0,0.0
2023-12-21 03:00:00,4.001,0.0,2.264,-0.57,0.0,0.0
2023-12-21 04:00:00,3.839,0.0,2.257,-0.2,0.0,0.0
2023-12-21 05:00:00,4.523,0.0,4.292,0.5,0.0,0.0
2023-12-21 06:00:00,4.961,72.0,47.204,0.73,2.8354127,2.8354127
2023-12-21 07:00:00,6.167,532.0,187.053,2.36,169.81789,169.81789
2023-12-21 08:00:00,7.775,1116.0,326.306,4.29,218.73853,218.73853
2023-12-21 09:00:00,8.619,1112.0,336.786,6.09,264.18732,264.18732
2023-12-21 10:00:00,9.882,2288.0,676.483,7.54,510.59756,510.59756
2023-12-21 11:00:00,11.14,1856.0,610.781,8.72,548.1255,548.1255
2023-12-21 12:00:00,11.827,1040.0,512.224,9.37,477.31268,477.31268
2023-12-21 13:00:00,11.836,192.0,281.826,9.1,344.76276,344.76276
2023-12-21 14:00:00,9.456,32.0,39.813,8.6,133.73376,133.73376
2023-12-21 15:00:00,6.885,0.0,2.246,6.94,0.0,0.0
2023-12-21 16:00:00,6.414,0.0,2.264,6.7,0.0,0.0
2023-12-21 17:00:00,5.087,0.0,2.246,6.59,0.0,0.0
2023-12-21 18:00:00,3.562,0.0,2.23,6.28,0.0,0.0
2023-12-21 19:00:00,3.315,0.0,2.187,5.56,0.0,0.0
2023-12-21 20:00:00,3.043,0.0,2.2,3.94,0.0,0.0
2023-12-21 21:00:00,2.913,0.0,2.221,2.9,0.0,0.0
2023-12-21 22:00:00,2.883,0.0,2.231,2.04,0.0,0.0
2023-12-21 23:00:00,2.739,0.0,2.236,1.33,0.0,0.0
2023-12-22 00:00:00,2.804,0.0,2.264,,0.0,0.0
2023-12-22 01:00:00,3.028,0.0,2.258,,0.0,0.0
2023-12-22 02:00:00,3.276,0.0,2.253,,0.0,0.0
2023-12-22 03:00:00,3.338,0.0,2.247,,0.0,0.0
2023-12-22 04:00:00,3.574,0.0,2.247,,0.0,0.0
2023-12-22 05:00:00,3.819,0.0,3.268,,0.0,0.0
2023-12-22 06:00:00,4.394,20.0,20.333,,3.78264,3.78264
2023-12-22 07:00:00,5.322,236.0,86.726,,190.93552,190.93552
2023-12-22 08:00:00,6.963,396.0,113.652,,161.07037,161.07037
2023-12-22 09:00:00,8.749,888.0,278.577,,196.33383,196.33383
2023-12-22 10:00:00,10.385,1828.0,519.447,,440.2189,440.2189
2023-12-22 11:00:00,10.432,864.0,253.957,,492.53146,492.53146
2023-12-22 12:00:00,9.835,368.0,97.714,,241.89029,241.89029
2023-12-22 13:00:00,8.964,224.0,87.891,,108.83663,108.83663
2023-12-22 14:00:00,7.551,24.0,10.757,,63.40644,63.40644
2023-12-22 15:00:00,6.292,0.0,2.277,,0.0,0.0
2023-12-22 16:00:00,6.309,0.0,2.289,,0.0,0.0
2023-12-22 17:00:00,6.351,0.0,2.285,,0.0,0.0
2023-12-22 18:00:00,6.383,0.0,2.27,,0.0,0.0
2023-12-22 19:00:00,5.509,0.0,2.277,,0.0,0.0
2023-12-22 20:00:00,4.182,0.0,2.274,,0.0,0.0
2023-12-22 21:00:00,3.335,0.0,2.262,,0.0,0.0
2023-12-22 22:00:00,3.994,0.0,2.274,,0.0,0.0
2023-12-22 23:00:00,3.514,0.0,2.273,,0.0,0.0
2023-12-23 00:00:00,3.816,0.0,2.299,,0.0,0.0
2023-12-23 01:00:00,3.351,0.0,2.259,,0.0,0.0
2023-12-23 02:00:00,3.945,0.0,2.272,,0.0,0.0
2023-12-23 03:00:00,4.785,0.0,2.289,,0.0,0.0
2023-12-23 04:00:00,4.877,0.0,2.291,,0.0,0.0
2023-12-23 05:00:00,5.04,0.0,2.876,,0.0,0.0
2023-12-23 06:00:00,5.757,40.0,25.725,,2.835492,2.835492
2023-12-23 07:00:00,6.551,224.0,76.462,,116.73938,116.73938
2023-12-23 08:00:00,7.307,476.0,157.748,,175.03532,175.03532
2023-12-23 09:00:00,8.765,1684.0,529.819,,391.37827,391.37827
2023-12-23 10:00:00,9.391,1776.0,473.68,,458.72757,458.72757
2023-12-23 11:00:00,8.713,408.0,117.881,,286.828,286.828
2023-12-23 12:00:00,8.022,344.0,109.187,7.46,277.11975,277.11975
2023-12-23 13:00:00,6.589,168.0,49.95,6.4,297.76657,297.76657
2023-12-23 14:00:00,5.25,4.0,6.147,5.26,100.46222,100.46222
2023-12-23 15:00:00,4.757,0.0,2.239,3.23,0.0,0.0
2023-12-23 16:00:00,4.001,0.0,2.237,2.51,0.0,0.0
2023-12-23 17:00:00,4.149,0.0,2.233,2.05,0.0,0.0
2023-12-23 18:00:00,3.957,0.0,2.246,1.5,0.0,0.0
2023-12-23 19:00:00,3.365,0.0,2.257,1.59,0.0,0.0
2023-12-23 20:00:00,2.774,0.0,2.226,1.48,0.0,0.0
2023-12-23 21:00:00,2.894,0.0,2.229,1.6,0.0,0.0
2023-12-23 22:00:00,3.262,0.0,2.238,2.28,0.0,0.0
2023-12-23 23:00:00,3.27,0.0,2.272,2.47,0.0,0.0
2023-12-24 00:00:00,3.061,0.0,2.264,2.02,0.0,0.0
2023-12-24 01:00:00,2.564,0.0,2.253,-0.06,0.0,0.0
2023-12-24 02:00:00,2.34,0.0,2.257,-1.1,0.0,0.0
2023-12-24 03:00:00,0.975,0.0,2.205,-1.59,0.0,0.0
2023-12-24 04:00:00,0.963,0.0,2.221,-1.97,0.0,0.0
2023-12-24 05:00:00,0.68,0.0,9.258,-2.25,0.0,0.0
2023-12-24 06:00:00,1.645,96.0,156.011,-2.27,12.080029,12.080029
2023-12-24 07:00:00,3.607,860.0,421.526,1.1,268.83994,268.83994
2023-12-24 08:00:00,6.777,1672.0,434.164,3.1,419.79733,419.79733
2023-12-24 09:00:00,7.823,556.0,155.399,5.2,399.6458,399.6458
2023-12-24 10:00:00,9.205,960.0,302.227,6.16,152.59656,152.59656
2023-12-24 11:00:00,9.185,548.0,191.151,7.01,313.42233,313.42233
2023-12-24 12:00:00,9.828,512.0,139.509,8.93,220.45987,220.45987
2023-12-24 13:00:00,10.178,160.0,113.772,9.15,152.41843,152.41843
2023-12-24 14:00:00,8.776,8.0,16.404,8.68,46.177994,46.177994
2023-12-24 15:00:00,8.457,0.0,2.279,7.57,0.0,0.0
2023-12-24 16:00:00,8.098,0.0,2.284,6.72,0.0,0.0
2023-12-24 17:00:00,7.759,0.0,2.293,6.36,0.0,0.0
2023-12-24 18:00:00,8.167,0.0,2.315,6.29,0.0,0.0
2023-12-24 19:00:00,8.053,0.0,2.314,6.25,0.0,0.0
2023-12-24 20:00:00,7.878,0.0,2.34,5.87,0.0,0.0
2023-12-24 21:00:00,6.328,0.0,2.302,4.65,0.0,0.0
2023-12-24 22:00:00,5.929,0.0,2.318,3.61,0.0,0.0
2023-12-24 23:00:00,5.038,0.0,2.278,3.07,0.0,0.0
2023-12-25 00:00:00,5.093,0.0,2.284,2.86,0.0,0.0
2023-12-25 01:00:00,4.452,0.0,2.278,2.84,0.0,0.0
2023-12-25 02:00:00,6.186,0.0,2.306,2.98,0.0,0.0
2023-12-25 03:00:00,6.926,0.0,2.327,2.97,0.0,0.0
2023-12-25 04:00:00,7.352,0.0,2.343,3.37,0.0,0.0
2023-12-25 05:00:00,7.206,0.0,2.542,4.16,0.0,0.0
2023-12-25 06:00:00,7.571,0.0,6.445,3.98,0.9441411,0.9441411
2023-12-25 07:00:00,9.596,64.0,32.205,5.98,35.388992,35.388992
2023-12-25 08:00:00,9.983,164.0,54.897,8.37,48.63526,48.63526
2023-12-25 09:00:00,10.507,176.0,56.817,10.58,54.09796,54.09796
2023-12-25 10:00:00,11.235,132.0,49.148,11.96,54.09587,54.09587
2023-12-25 11:00:00,12.119,140.0,50.122,13.12,55.99985,55.99985
2023-12-25 12:00:00,12.221,104.0,62.545,13.9,49.337227,49.337227
2023-12-25 13:00:00,12.693,104.0,141.837,14.35,55.29205,55.29205
2023-12-25 14:00:00,13.788,40.0,54.334,13.87,56.039642,56.039642
2023-12-25 15:00:00,12.47,0.0,2.36,13.33,0.0,0.0
2023-12-25 16:00:00,11.07,0.0,2.341,13.37,0.0,0.0
2023-12-25 17:00:00,11.998,0.0,2.379,13.17,0.0,0.0
2023-12-25 18:00:00,11.614,0.0,2.388,12.75,0.0,0.0
2023-12-25 19:00:00,11.362,0.0,2.375,12.08,0.0,0.0
2023-12-25 20:00:00,12.619,0.0,2.38,11.5,0.0,0.0
2023-12-25 21:00:00,12.218,0.0,2.387,11.05,0.0,0.0
2023-12-25 22:00:00,11.013,0.0,2.375,10.42,0.0,0.0
2023-12-25 23:00:00,9.33,0.0,2.336,9.41,0.0,0.0
2023-12-26 00:00:00,8.84,0.0,2.34,8.43,0.0,0.0
2023-12-26 01:00:00,8.659,0.0,2.35,7.36,0.0,0.0
2023-12-26 02:00:00,7.673,0.0,2.339,6.62,0.0,0.0
2023-12-26 03:00:00,5.724,0.0,2.298,5.89,0.0,0.0
2023-12-26 04:00:00,5.186,0.0,2.284,5.27,0.0,0.0
2023-12-26 05:00:00,4.857,0.0,9.029,4.86,0.0,0.0
2023-12-26 06:00:00,6.41,132.0,186.716,4.47,3.7829196,3.7829196
2023-12-26 07:00:00,10.15,968.0,441.441,6.37,187.08708,187.08708
2023-12-26 08:00:00,13.984,2064.0,583.669,9.29,242.09312,242.09312
2023-12-26 09:00:00,15.857,2436.0,690.831,11.63,556.27673,556.27673
2023-12-26 10:00:00,17.408,2336.0,725.813,13.54,613.5329,613.5329
2023-12-26 11:00:00,18.236,2436.0,680.327,14.68,599.2942,599.2942
2023-12-26 12:00:00,17.473,1104.0,314.301,16.26,449.25775,449.25775
2023-12-26 13:00:00,15.255,180.0,59.59,16.27,318.33847,318.33847
2023-12-26 14:00:00,13.665,12.0,23.197,14.86,37.068424,37.068424
2023-12-26 15:00:00,12.87,0.0,2.333,12.88,0.0,0.0
2023-12-26 16:00:00,12.859,0.0,2.356,11.96,0.0,0.0
2023-12-26 17:00:00,12.26,0.0,2.365,11.42,0.0,0.0
2023-12-26 18:00:00,12.163,0.0,2.382,10.97,0.0,0.0
2023-12-26 19:00:00,10.821,0.0,2.36,10.58,0.0,0.0
2023-12-26 20:00:00,9.314,0.0,2.347,10.22,0.0,0.0
2023-12-26 21:00:00,7.859,0.0,2.311,9.51,0.0,0.0
2023-12-26 22:00:00,7.954,0.0,2.309,9.41,0.0,0.0
2023-12-26 23:00:00,8.241,0.0,2.32,7.93,0.0,0.0
2023-12-27 00:00:00,7.768,0.0,2.304,7.02,0.0,0.0
2023-12-27 01:00:00,6.492,0.0,2.287,5.7,0.0,0.0
2023-12-27 02:00:00,5.131,0.0,2.278,5.05,0.0,0.0
2023-12-27 03:00:00,4.799,0.0,2.267,4.75,0.0,0.0
2023-12-27 04:00:00,4.535,0.0,2.263,4.46,0.0,0.0
